"","R0_chain_M","R0_chain_A","R0_chain_O","R0_chain_Al","beta_chain_A","beta_chain_M","beta_chain_O","beta_chain_Al","rho_chain","omega1_chain","omega2_chain","k_chain","I0_chain_M","I0_chain_A","I0_chain_O","I0_chain_Al"
"1",1.4759600589487,1.40993181280475,1.14801487051547,2.25484848151894,0.903342563042601,0.945646825251015,0.735532517334632,1.44468022358901,0.256764677317729,0.334014937095173,0.334947570677955,0.544474454564353,39.1054964129206,7.64843917737318,2164.5400627236,1218.22272792594
"2",1.42615640399919,1.53010798812526,1.20482683110006,2.38220878038196,1.11857527241423,1.04258215791898,0.880780645071305,1.74149789174565,0.348615270284292,0.422603278754644,0.561163505597291,0.229639051460745,41.8691158629541,0.172711180912828,358.126715495334,460.175250747935
"3",1.44347427552557,1.50635795611791,1.21956092066443,2.19149358884586,0.851950695798733,0.816385579806584,0.689746929479273,1.23944277671379,0.15803424309127,0.290244312332998,0.43873722848882,0.268843937715445,243.864991388125,1.35468118255024,973.481768557676,1296.94705492651
"4",1.23408922546054,1.39464402732149,1.20507277325199,1.94479316119076,0.855098773179144,0.756657729149439,0.738866857644258,1.192411980149,0.223345624719669,0.24274218812637,0.414174281821055,0.635689080530299,2643.81133582001,6.20676495234177,643.20212357881,1168.35723476953
"5",1.36311171239031,1.49595890460975,1.22782757449545,2.16127848886724,0.979114227380273,0.892164929796786,0.80362063640506,1.41456995326545,0.272443027353917,0.348931673191446,0.409738120526725,0.36819236511921,320.463032316377,0.744996330361846,674.397377998525,1093.61282435876
"6",1.33250448558635,1.43675828629508,1.16253810233325,2.07535151882769,0.892839486673443,0.828053425721905,0.722431833124898,1.2896781611855,0.233713760722478,0.294909530430019,0.495291380667928,0.453424371328704,408.716664460951,2.13243864622944,1683.79286135454,2067.75021888775
"7",1.20587959958971,1.2977328657615,1.24567750891483,1.87529229471363,0.744058116278319,0.691393835358156,0.714212057987424,1.07520314009857,0.169462683364046,0.115492714382227,0.0587402968662594,0.51673170931716,2119.77967927654,71.0107197797663,452.916257201258,1079.98990626395
"8",1.40115259930043,1.49815699429501,1.17583890950428,2.36291573009427,0.959873037379628,0.897722072148885,0.753363011909265,1.51392618233911,0.256768275865964,0.300323195915333,0.400138065851191,0.316528028697906,122.614893058917,1.00441915043588,1839.43703581626,362.299429286965
"9",0.997534891186277,1.32631035825437,1.11576042231868,1.83601054484953,1.64367818351341,1.23623126950038,1.38274654403414,2.27534261380695,0.615754247146179,0.437802661317364,0.606803637395046,0.544071226414162,1522.13638598236,0.298230745207755,139.418120721306,1088.75521747505
"10",1.44208073115741,1.47584681664494,1.24962132625022,2.23069080650788,0.894873343017158,0.874399422919189,0.757702493995419,1.35256973606197,0.214655119759357,0.306651936078252,0.389149904622949,0.416325414863797,163.117154678332,2.98333295347465,500.955178455579,1685.06187079215
"11",1.38792385130364,1.54365455655781,1.19185788527129,2.28867242803591,0.951082354254944,0.855132956020929,0.734332042519181,1.41010561704208,0.227118876643754,0.337869039068236,0.489466756150012,0.443322172801986,611.274119363697,0.532769351578733,1480.02381142444,1656.05341300672
