"","Date","variant","lower_rep","lower_true","mean_rep","mean_true","upper_rep","upper_true"
"59",2020-05-15,"O",0.00233752435289058,0.00519763606510933,0.0101284925910158,0.0235585002047954,0.0198041376645786,0.0503124446375586
"60",2020-05-15,"Al",0,0,0,0,0,0
"61",2020-05-16,"M",0,0,0,0,0,0
"62",2020-05-16,"A",2.20866545705444e-05,5.49936488561375e-05,0.000149447995934124,0.000376596560746844,0.000446983260641882,0.00113054142050965
"63",2020-05-16,"O",0.00246191863566362,0.0054737681044706,0.0105762766656168,0.0245983454849612,0.0206177794869835,0.0523067186879817
"64",2020-05-16,"Al",0,0,0,0,0,0
"65",2020-05-17,"M",0,0,0,0,0,0
"66",2020-05-17,"A",2.39767146723786e-05,5.96984290826775e-05,0.000160349936501246,0.000404102373352965,0.000477666728253512,0.00120798342706228
"67",2020-05-17,"O",0.00259287505322117,0.00576469466062086,0.0110436610671163,0.0256848207202482,0.0214644233037807,0.0543814478890507
"68",2020-05-17,"Al",0,0,0,0,0,0
"69",2020-05-18,"M",0,0,0,0,0,0
"70",2020-05-18,"A",2.60285679163237e-05,6.48066443684593e-05,0.000172048706428194,0.000433627191842644,0.000510452153495517,0.00129073934617901
"71",2020-05-18,"O",0.00273076799481954,0.00607114738214272,0.0115316318087683,0.0268197277154775,0.0223456259409271,0.0565391918169563
"72",2020-05-18,"Al",0,0,0,0,0,0
"73",2020-05-19,"M",0,0,0,0,0,0
"74",2020-05-19,"A",2.82561673516514e-05,7.03527483227297e-05,0.000184603383743204,0.000465318250396023,0.000545485666362311,0.00137916923838968
"75",2020-05-19,"O",0.00287597928709358,0.00639392373307682,0.0120411619808188,0.0280050824334796,0.023262906891417,0.0587829238420651
"76",2020-05-19,"Al",0,0,0,0,0,0
"77",2020-05-20,"M",0,0,0,0,0,0
"78",2020-05-20,"A",3.06746294095643e-05,7.63742338149821e-05,0.000198077128686813,0.000499334291387713,0.000582922504635151,0.00147365982791728
"79",2020-05-20,"O",0.00302890469280713,0.00673387732038406,0.0125732392387543,0.0292430584634436,0.0242177976313477,0.0611158939515283
"80",2020-05-20,"Al",0,0,0,0,0,0
"81",2020-05-21,"M",0,0,0,0,0,0
"82",2020-05-21,"A",3.33003514407858e-05,8.29118553971863e-05,0.000212537620518576,0.000535846100613708,0.000622928091036727,0.00157462533596245
"83",2020-05-21,"O",0.00318995776785349,0.00709191415281935,0.0131288806715829,0.0305359606109892,0.0252118674225365,0.0635415616901401
"84",2020-05-21,"Al",0,0,0,0,0,0
"85",2020-05-22,"M",0,0,0,0,0,0
"86",2020-05-22,"A",3.61511307699047e-05,9.00098901467632e-05,0.000228057459946496,0.000575037239527791,0.000665678962268776,0.00168250886553791
"87",2020-05-22,"O",0.00335957239806318,0.00746899199291109,0.0137091413197599,0.0318862138345001,0.0262467374636005,0.0660635648370134
"88",2020-05-22,"Al",0,0,0,0,0,0
"89",2020-05-23,"M",0,0,0,0,0,0
"90",2020-05-23,"A",3.9246289643402e-05,9.77164307448062e-05,0.000244714567702486,0.000617104911223759,0.000711363648794493,0.00179778412945893
"91",2020-05-23,"O",0.00353820469219258,0.00786612135539912,0.0143151195207288,0.033296360051074,0.0273240892953626,0.0686857063444838
"92",2020-05-23,"Al",0,0,0,0,0,0
"93",2020-05-24,"M",0,0,0,0,0,0
"94",2020-05-24,"A",4.2606808731971e-05,0.00010608370875472,0.000262592595680843,0.00066226093081506,0.000760183557476576,0.00192095742138514
"95",2020-05-24,"O",0.00372633457802857,0.00828436741692402,0.0149479606937616,0.0347690590327358,0.0284456704018902,0.0714119506655992
"96",2020-05-24,"Al",0,0,0,0,0,0
"97",2020-05-25,"M",0,0,0,0,0,0
"98",2020-05-25,"A",4.62554710159441e-05,0.000115168448265853,0.000281781360010003,0.000710732788163712,0.000812353885507881,0.00205256978449421
"99",2020-05-25,"O",0.00392446728041609,0.00872485246534148,0.0156088603825053,0.0363070914853106,0.0296132984733144,0.0742464249672608
"100",2020-05-25,"Al",0,0,0,0,0,0
"101",2020-05-26,"M",0,0,0,0,0,0
"102",2020-05-26,"A",5.02170175025421e-05,0.000125032251284852,0.000302377301950925,0.000762764799842506,0.000868104582153878,0.00219319936015471
"103",2020-05-26,"O",0.00413313477426855,0.00918875870289214,0.0162990669719525,0.0379133633497493,0.03082886506261,0.0771934229466154
"104",2020-05-26,"Al",0,0,0,0,0,0
"105",2020-05-27,"M",0,0,0,0,0,0
"106",2020-05-27,"A",5.45183160760905e-05,0.00013574201698715,0.000324483980846884,0.000818619351941451,0.000927681368901093,0.00234346391327109
"107",2020-05-27,"O",0.00435289726194117,0.00967733131255587,0.0170198842932015,0.0395909108453018,0.0320943390033404,0.0802574100963291
"108",2020-05-27,"Al",0,0,0,0,0,0
"109",2020-05-28,"M",0,0,0,0,0,0
"110",2020-05-28,"A",5.918854475654e-05,0.000147370397432759,0.000348212602600276,0.000878578237952028,0.000991346825740241,0.00250402353853543
"111",2020-05-28,"O",0.00458434470214828,0.0101918817456914,0.0177726742264669,0.0413429060168527,0.0334117697736967,0.083443029837462
"112",2020-05-28,"Al",0,0,0,0,0,0
"113",2020-05-29,"M",0,0,0,0,0,0
"114",2020-05-29,"A",6.425939068176e-05,0.000159996292732276,0.000373682586874131,0.000942944097542046,0.00105938155001475,0.00267558355602271
"115",2020-05-29,"O",0.00482809840637848,0.0107337912141919,0.018558859360789,0.0431726626719067,0.0347832909018198,0.0867551102299132
"116",2020-05-29,"Al",0,0,0,0,0,0
"117",2020-05-30,"M",0,0,0,0,0,0
"118",2020-05-30,"A",6.97652662072373e-05,0.000173705388986454,0.000401022176183576,0.00101204196310604,0.00113208539377594,0.00285889760710869
"119",2020-05-30,"O",0.00508481271314058,0.0113045143834613,0.0193799257426435,0.0450836426553027,0.03621112346251,0.0901986711185233
"120",2020-05-30,"Al",0,0,0,0,0,0
"121",2020-05-31,"M",0,0,0,0,0,0
"122",2020-05-31,"A",7.57435436192424e-05,0.000188590742650122,0.000430369090142078,0.00108622092181309,0.00120977878552004,0.00305477096342808
"123",2020-05-31,"O",0.00535517674762002,0.0119055832694495,0.0202374257324791,0.0470794624416934,0.0376975796931863,0.0937789316483631
"124",2020-05-31,"Al",0,0,0,0,0,0
"125",2020-06-01,"M",0,0,0,0,0,0
"126",2020-06-01,"A",8.22348100776997e-05,0.000204753415307122,0.000461871228302309,0.00116585590161475,0.00129280414234407,0.00326406406295737
"127",2020-06-01,"O",0.0056399162730428,0.0125386113467935,0.0211329809816522,0.049163900042282,0.0392450667459908,0.097501318121267
"128",2020-06-01,"Al",0,0,0,0,0,0
"129",2020-06-02,"M",0,0,0,0,0,0
"130",2020-06-02,"A",8.92831445400579e-05,0.000222303163197826,0.000495687425253921,0.00125134959039138,0.00138161281912315,0.00348769628851917
"131",2020-06-02,"O",0.00593979563951753,0.013205297877346,0.0220682855390353,0.0513409022309381,0.0408560905875918,0.101371472185473
"132",2020-06-02,"Al",0,0,0,0,0,0
"133",2020-06-03,"M",0,0,0,0,0,0
"134",2020-06-03,"A",9.69364185664911e-05,0.000241359186221277,0.000531988261896947,0.00134313449814465,0.00147724406484095,0.00372871363835419
"135",2020-06-03,"O",0.0062556198359939,0.0139074324698112,0.0230451090950873,0.0536145920994925,0.0425332600557013,0.105395259360519
"136",2020-06-03,"Al",0,0,0,0,0,0
"137",2020-06-04,"M",0,0,0,0,0,0
"138",2020-06-04,"A",0.000105246623069838,0.000262050941544805,0.000570956937094061,0.00144167517290722,0.00157949587324552,0.00398838745997227
"139",2020-06-04,"O",0.00658823665105071,0.0146468998822632,0.0240653003705615,0.0559892769547058,0.04427929108019,0.10957877790502
"140",2020-06-04,"Al",0,0,0,0,0,0
"141",2020-06-05,"M",0,0,0,0,0,0
"142",2020-06-05,"A",0.000114270223251459,0.000284519027399022,0.000612790204215161,0.00154747058185121,0.0016888266644238,0.00426614851861975
"143",2020-06-05,"O",0.00693853894841556,0.0154256850801939,0.0251307906568594,0.0584694565711057,0.0460970110762524,0.113928368037989
"144",2020-06-05,"Al",0,0,0,0,0,0
"145",2020-06-06,"M",0,0,0,0,0,0
"146",2020-06-06,"A",0.000124068544157662,0.000308916143118994,0.000657699377423527,0.00166105666994325,0.00180572660466375,0.00456325683373981
"147",2020-06-06,"O",0.00730746706337359,0.0162458785635323,0.0262435975151076,0.0610598318151047,0.0479893635170058,0.118450621526156
"148",2020-06-06,"Al",0,0,0,0,0,0
"149",2020-06-07,"M",0,0,0,0,0,0
"150",2020-06-07,"A",0.000134708189501661,0.00033540813201671,0.000705911412914961,0.00178300910942254,0.00193071980510243,0.00488106020956008
"151",2020-06-07,"O",0.00769601132651921,0.0171096819768599,0.0274058286412254,0.0637653136567952,0.0499594126930156,0.123152391650947
"152",2020-06-07,"Al",0,0,0,0,0,0
"153",2020-06-08,"M",0,0,0,0,0,0
"154",2020-06-08,"A",0.000146261496624712,0.000364175114239527,0.000757670070711211,0.00191394625437575,0.00206436667264025,0.00522100035093946
"155",2020-06-08,"O",0.00810521472163255,0.0180194140178294,0.0286196859045146,0.0665910325867027,0.0520103486664515,0.128040803569657
"156",2020-06-08,"Al",0,0,0,0,0,0
"157",2020-06-09,"M",0,0,0,0,0,0
"158",2020-06-09,"A",0.000158807030718467,0.000395412717387985,0.000813237163028499,0.00205453231575377,0.00220726642366575,0.00558461940522519
"159",2020-06-09,"O",0.00853617568481438,0.0189775166596112,0.029887469567611,0.06954234845563,0.0541454924278386,0.133123265086115
"160",2020-06-09,"Al",0,0,0,0,0,0
"161",2020-06-10,"M",0,0,0,0,0,0
"162",2020-06-10,"A",0.000172430121700605,0.000429333413338651,0.000872893895693123,0.00220548077332733,0.00236005977186443,0.00597356695978036
"163",2020-06-10,"O",0.008990051052388,0.0199865617040369,0.0312115826959692,0.0726248607565758,0.0563683012636714,0.138407477846792
"164",2020-06-10,"Al",0,0,0,0,0,0
"165",2020-06-11,"M",0,0,0,0,0,0
"166",2020-06-11,"A",0.000187223447429142,0.000466167970448028,0.000936942309561255,0.00236755804231659,0.0025234318021649,0.00638960752690507
"167",2020-06-11,"O",0.00946805916547303,0.0210492576830015,0.0325945357654156,0.0758444193685845,0.0586823743434714,0.143901448979015
"168",2020-06-11,"Al",0,0,0,0,0,0
"169",2020-06-12,"M",0,0,0,0,0,0
"170",2020-06-12,"A",0.000203287667259559,0.000506167031107179,0.00100570682942172,0.00254158741376107,0.00269811504370985,0.00683462855008134
"171",2020-06-12,"O",0.00997148313955433,0.0221410428431714,0.0340389514766793,0.0792071357832814,0.0610914585352142,0.149613503188564
"172",2020-06-12,"Al",0,0,0,0,0,0
"173",2020-06-13,"M",0,0,0,0,0,0
"174",2020-06-13,"A",0.000220732110295277,0.000549602825478995,0.0010795359284214,0.00272845328912762,0.00288489275563036,0.00731064896783142
"175",2020-06-13,"O",0.0105016743078107,0.0232772235522201,0.035547569786212,0.0827193948357859,0.063599454458403,0.155552295334645
"176",2020-06-13,"Al",0,0,0,0,0,0
"177",2020-06-14,"M",0,0,0,0,0,0
"178",2020-06-14,"A",0.000239675523058276,0.00059677103318695,0.001158803916656,0.00292910573119321,0.0030846024403561,0.00781982837400239
"179",2020-06-14,"O",0.0110600558474325,0.024473057653556,0.0371232531630225,0.0863878669626684,0.0662104227844365,0.161726823500915
"180",2020-06-14,"Al",0,0,0,0,0,0
"181",2020-06-15,"M",0,0,0,0,0,0
"182",2020-06-15,"A",0.000260246881715656,0.000647992805742204,0.0012439128632173,0.00314456535489425,0.00329813960021244,0.0083644768159884
"183",2020-06-15,"O",0.0116390957451856,0.0257416946392679,0.0387689920816882,0.0902195210106335,0.0689285907943053,0.168274709230641
"184",2020-06-15,"Al",0,0,0,0,0,0
"185",2020-06-16,"M",0,0,0,0,0,0
"186",2020-06-16,"A",0.000282586274442155,0.000703616963602031,0.00133529466168522,0.00337592858361313,0.00352646175414539,0.00894706527528736
"187",2020-06-16,"O",0.0122363304953409,0.0270762153039117,0.0404879107621626,0.0942216376206742,0.0717583592040499,0.175146464754454
"188",2020-06-16,"Al",0,0,0,0,0,0
"189",2020-06-17,"M",0,0,0,0,0,0
"190",2020-06-17,"A",0.000306845859981511,0.000764022382954454,0.00143341324980269,0.0036243732982865,0.00377059273258007,0.00957023687787465
"191",2020-06-17,"O",0.0128642449901555,0.0284800472432041,0.0422832731674701,0.0984018232135472,0.0747043092688299,0.182299333870648
"192",2020-06-17,"Al",0,0,0,0,0,0
"193",2020-06-18,"M",0,0,0,0,0,0
"194",2020-06-18,"A",0.000333190908994079,0.000829620588629847,0.00153876699487714,0.00389116490877666,0.00403162726966354,0.0102368188851757
"195",2020-06-18,"O",0.0135244169331204,0.0299567966744743,0.0441584892708808,0.102768024603579,0.0777712101768856,0.189744833587365
"196",2020-06-18,"Al",0,0,0,0,0,0
"197",2020-06-19,"M",0,0,0,0,0,0
"198",2020-06-19,"A",0.000361800935348156,0.000900858570959288,0.00165189125731939,0.00417766287915976,0.00431073591347418,0.0109498355199477
"199",2020-06-19,"O",0.0142185052431271,0.0315102577592424,0.0461171216046754,0.107328544269019,0.0809640267451232,0.197494953177555
"200",2020-06-19,"Al",0,0,0,0,0,0
"201",2020-06-20,"M",0,0,0,0,0,0
"202",2020-06-20,"A",0.000392870925131785,0.000978221845941188,0.00177336114566224,0.0044853277409631,0.00460917027620277,0.0117125216851532
"203",2020-06-20,"O",0.0149482542388884,0.033144422412928,0.0481628921031497,0.112092056308409,0.0842879274285184,0.205562173538036
"204",2020-06-20,"Al",0,0,0,0,0,0
"205",2020-06-21,"M",0,0,0,0,0,0
"206",2020-06-21,"A",0.000426612671834861,0.00106223777975304,0.00190379447740318,0.0048157286309417,0.00492826864783192,0.0125283376379424
"207",2020-06-21,"O",0.0157154980390846,0.0348634906271543,0.0502996892530801,0.117067623113776,0.0877482926560176,0.213995417678528
"208",2020-06-21,"Al",0,0,0,0,0,0
"209",2020-06-22,"M",0,0,0,0,0,0
"210",2020-06-22,"A",0.000463256226882532,0.00115347920046544,0.00204385496109307,0.00517055139273454,0.00526946199846662,0.0134009846851738
"211",2020-06-22,"O",0.0165221651893588,0.0366718813314427,0.0525315755654571,0.122264712792794,0.0913507235061193,0.222777258712788
"212",2020-06-22,"Al",0,0,0,0,0,0
"213",2020-06-23,"M",0,0,0,0,0,0
"214",2020-06-23,"A",0.000503051475495571,0.0012525683217933,0.00219425561625087,0.00555160728469813,0.00563428039620722,0.0143170328210667
"215",2020-06-23,"O",0.0173702835278559,0.0385742438224922,0.0548627953829134,0.127693217373532,0.0951010507358338,0.231920088355682
"216",2020-06-23,"Al",0,0,0,0,0,0
"217",2020-06-24,"M",0,0,0,0,0,0
"218",2020-06-24,"A",0.000546269848716676,0.00136018100586854,0.00235576244893028,0.00596084233939546,0.00602435986931452,0.0152899857032194
"219",2020-06-24,"O",0.0182619853016028,0.0405754697907088,0.0572977830379181,0.133363471826877,0.099005344177267,0.241438764771149
"220",2020-06-24,"Al",0,0,0,0,0,0
"221",2020-06-25,"M",0,0,0,0,0,0
"222",2020-06-25,"A",0.00059320618337989,0.00147705139435331,0.00252919840210348,0.00640034742363756,0.00644144974340301,0.0163291487259949
"223",2020-06-25,"O",0.0191995125466621,0.042680705975199,0.05984117137748,0.139286273943284,0.103069922516626,0.251348758004103
"224",2020-06-25,"Al",0,0,0,0,0,0
"225",2020-06-26,"M",0,0,0,0,0,0
"226",2020-06-26,"A",0.000644180742819647,0.0016039769397504,0.00271544760146728,0.00687236905165207,0.0068874204865218,0.0174390333188072
"227",2020-06-26,"O",0.0201852227456523,0.0448953674800682,0.0624978006708045,0.145472905102162,0.10730136347103,0.261666175151718
"228",2020-06-26,"Al",0,0,0,0,0,0
"229",2020-06-27,"M",0,0,0,0,0,0
"230",2020-06-27,"A",0.000699541412223625,0.00174182387152438,0.00291545991882558,0.00737932100790699,0.00736427209725231,0.0186244586587311
"231",2020-06-27,"O",0.0212215947769348,0.047218796287695,0.0652727279170839,0.15193515197385,0.111706514379118,0.272407786565587
"232",2020-06-27,"Al",0,0,0,0,0,0
"233",2020-06-28,"M",0,0,0,0,0,0
"234",2020-06-28,"A",0.000759666083737152,0.00189153313464228,0.00313025587686735,0.0079237968403694,0.00787414307337783,0.0198905726817044
"235",2020-06-28,"O",0.0223112351704951,0.0496588287612254,0.0681712365713623,0.158685329195989,0.116292503222047,0.283591053126466
"236",2020-06-28,"Al",0,0,0,0,0,0
"237",2020-06-29,"M",0,0,0,0,0,0
"238",2020-06-29,"A",0.000824965247734664,0.00205412684139799,0.0033609319209495,0.00850858328955049,0.00841932000127313,0.0212428745288305
"239",2020-06-29,"O",0.0234568846863257,0.0522251772607869,0.0711988467072186,0.165736303067867,0.12106675009216,0.295234154634958
"240",2020-06-29,"Al",0,0,0,0,0,0
"241",2020-06-30,"M",0,0,0,0,0,0
"242",2020-06-30,"A",0.00089588480809473,0.00223071528092071,0.00360866608541952,0.00913667472360429,0.00900224780893373,0.0227206484614498
"243",2020-06-30,"O",0.0246614252319266,0.0549243922779972,0.0743613256358398,0.173101516308303,0.126036979127226,0.307356019363183
"244",2020-06-30,"Al",0,0,0,0,0,0
"245",2020-07-01,"M",0,0,0,0,0,0
"246",2020-07-01,"A",0.000972909140859201,0.0024225045346106,0.00387472408408295,0.00981128865503319,0.00962658515240945,0.0243281789898044
"247",2020-07-01,"O",0.0259278871363962,0.0578619036150009,0.0776646990019284,0.180795013924625,0.131211230928899,0.31997635481426
"248",2020-07-01,"Al",0,0,0,0,0,0
"249",2020-07-02,"M",0,0,0,0,0,0
"250",2020-07-02,"A",0.00105656441733477,0.00263080474992028,0.0041604658566466,0.0105358824202376,0.0102950670002957,0.0260494254086119
"251",2020-07-02,"O",0.0272594567994805,0.0609568879830382,0.0811152623777949,0.188831470242395,0.136597875484716,0.333283538374819
"252",2020-07-02,"Al",0,0,0,0,0,0
"253",2020-07-03,"M",0,0,0,0,0,0
"254",2020-07-03,"A",0.00114742221451818,0.00285703912943699,0.00446735260536209,0.0113141711092586,0.0110099780710789,0.0278924295271845
"255",2020-07-03,"O",0.0286594847348957,0.0642174238715652,0.0847195933779288,0.197226217147743,0.142205625613736,0.347164890617528
"256",2020-07-03,"Al",0,0,0,0,0,0
"257",2020-07-04,"M",0,0,0,0,0,0
"258",2020-07-04,"A",0.00124590656461615,0.00310206144556619,0.00479695435866802,0.0121501468396341,0.0117745434384457,0.0298658015716658
"259",2020-07-04,"O",0.0301314137852106,0.0676523661828591,0.0884845643173319,0.205995273596425,0.148043550956668,0.361624598538256
"260",2020-07-04,"Al",0,0,0,0,0,0
"261",2020-07-05,"M",0,0,0,0,0,0
"262",2020-07-05,"A",0.00135267092596046,0.00336788564397303,0.00515095810139643,0.0130480994753563,0.0125922121862682,0.031978760327614
"263",2020-07-05,"O",0.0316739003296702,0.0712710433405424,0.0924173554379238,0.21515537644613,0.154121092532151,0.376686753661522
"264",2020-07-05,"Al",0,0,0,0,0,0
"265",2020-07-06,"M",0,0,0,0,0,0
"266",2020-07-06,"A",0.00146859617246428,0.00365651876029484,0.0055311765140849,0.0140126388995144,0.0134666729631998,0.0342411761133156
"267",2020-07-06,"O",0.0333588971411448,0.0750832825970425,0.0965254687284027,0.22472401267102,0.160448077881656,0.392376449674268
"268",2020-07-06,"Al",0,0,0,0,0,0
"269",2020-07-07,"M",0,0,0,0,0,0
"270",2020-07-07,"A",0.00159446935039005,0.00396992036005763,0.0059395573671353,0.0150487189573795,0.0144018706164767,0.0366636167829305
"271",2020-07-07,"O",0.0351447444802945,0.0790994366918222,0.100816742364064,0.234719453020078,0.16703473682636,0.408719823954361
"272",2020-07-07,"Al",0,0,0,0,0,0
"273",2020-07-08,"M",0,0,0,0,0,0
"274",2020-07-08,"A",0.00173114520526477,0.0043102185573489,0.00637819361900053,0.0161616631954689,0.0154020239796822,0.0392573969725071
"275",2020-07-08,"O",0.0370261971682488,0.083330411932261,0.105299365794245,0.245160787183541,0.173891717860188,0.425744100804161
"276",2020-07-08,"Al",0,0,0,0,0,0
"277",2020-07-09,"M",0,0,0,0,0,0
"278",2020-07-09,"A",0.00187955201148718,0.00467972452740733,0.00684933427127959,0.0173571925315762,0.0164716448943861,0.0420346308168155
"279",2020-07-09,"O",0.0390083730588937,0.0877876977728695,0.109981895506273,0.25606796053447,0.18103010520417,0.44347763645764
"280",2020-07-09,"Al",0,0,0,0,0,0
"281",2020-07-10,"M",0,0,0,0,0,0
"282",2020-07-10,"A",0.00204069790438022,0.0050809482698506,0.00735539603757897,0.0186414550009054,0.0176155585510924,0.0450082883808894
"283",2020-07-10,"O",0.0410949337593855,0.0924833979725158,0.114873271496073,0.267461812515468,0.188461436548161,0.461949965932181
"284",2020-07-10,"Al",0,0,0,0,0,0
"285",2020-07-11,"M",0,0,0,0,0,0
"286",2020-07-11,"A",0.0022156777580208,0.0055166157303728,0.00789897588727477,0.0200210577343689,0.0188389252408192,0.0481731151358117
"287",2020-07-11,"O",0.0432928537113542,0.0974302634135461,0.119982834476903,0.279364116743564,0.196197721506984,0.481191851798839
"288",2020-07-11,"Al",0,0,0,0,0,0
"289",2020-07-12,"M",0,0,0,0,0,0
"290",2020-07-12,"A",0.00240568065591665,0.00598968739804071,0.00848286452990804,0.0215031013368449,0.020147263614933,0.05153375788862
"291",2020-07-12,"O",0.0456083264217621,0.102641726671109,0.125320343859045,0.291797622909465,0.204251460819019,0.501235334947673
"292",2020-07-12,"Al",0,0,0,0,0,0
"293",2020-07-13,"M",0,0,0,0,0,0
"294",2020-07-13,"A",0.00261199800566037,0.00650337850541668,0.00911006091088966,0.023095216845816,0.0215464755575899,0.0551288349621783
"295",2020-07-13,"O",0.0480476383319925,0.108131938425642,0.130895996534746,0.304786100550659,0.21263566631632,0.522113787427584
"296",2020-07-13,"Al",0,0,0,0,0,0
"297",2020-07-14,"M",0,0,0,0,0,0
"298",2020-07-14,"A",0.00283603235310007,0.00706118096970411,0.00978378779450649,0.0248056054643744,0.0230428727823233,0.0589746963921524
"299",2020-07-14,"O",0.0506174119526701,0.113915805816374,0.136720446504152,0.318354384781285,0.221363881696407,0.543861967443091
"300",2020-07-14,"Al",0,0,0,0,0,0
"301",2020-07-15,"M",0,0,0,0,0,0
