"","Date","variant","lower_rep","lower_true","mean_rep","mean_true","upper_rep","upper_true"
"67",2020-05-17,"O",0.00349090632532516,0.00892929245414431,0.0141215833064902,0.0326601665249232,0.0283257448580869,0.0662227940318719
"68",2020-05-17,"Al",0,0,0,0,0,0
"69",2020-05-18,"M",0,0,0,0,0,0
"70",2020-05-18,"A",2.01912185532055e-05,5.04190359702435e-05,0.000150912504917472,0.000384081466480031,0.000741411984138137,0.0019531799901627
"71",2020-05-18,"O",0.00367348239923948,0.00939804994165545,0.0147452666583329,0.0341041623018694,0.0294834882146966,0.0689221891271218
"72",2020-05-18,"Al",0,0,0,0,0,0
"73",2020-05-19,"M",0,0,0,0,0,0
"74",2020-05-19,"A",2.18910147200494e-05,5.46988425659247e-05,0.000161785970955199,0.000411793444052793,0.00079066713561847,0.00208286151286022
"75",2020-05-19,"O",0.00386559450226656,0.0098914734023071,0.0153965148952042,0.0356124456273979,0.0306883862487129,0.071732036163853
"76",2020-05-19,"Al",0,0,0,0,0,0
"77",2020-05-20,"M",0,0,0,0,0,0
"78",2020-05-20,"A",2.37338872298541e-05,5.93420133209427e-05,0.000173446157763161,0.000441514695371039,0.000843193262135792,0.00222115695205369
"79",2020-05-20,"O",0.00406774886119567,0.0104108381697299,0.0160765924032509,0.0371877931211123,0.0319424438327176,0.0746566526402923
"80",2020-05-20,"Al",0,0,0,0,0,0
"81",2020-05-21,"M",0,0,0,0,0,0
"82",2020-05-21,"A",2.57318961075222e-05,6.43793598416869e-05,0.000185950388454917,0.000473391243469729,0.000899208267074544,0.00236863674658805
"83",2020-05-21,"O",0.00428047458075313,0.0109574969605912,0.0167868012827358,0.0388331494915309,0.0332477092741131,0.0777006243770722
"84",2020-05-21,"Al",0,0,0,0,0,0
"85",2020-05-22,"M",0,0,0,0,0,0
"86",2020-05-22,"A",2.78981100570751e-05,6.98443251887685e-05,0.000199360112625624,0.000507579938873342,0.000958944230794259,0.00252590997676687
"87",2020-05-22,"O",0.00450432665175288,0.0115328788400921,0.0175284922924305,0.0405516134447758,0.03460629511803,0.0808687707508269
"88",2020-05-22,"Al",0,0,0,0,0,0
"89",2020-05-23,"M",0,0,0,0,0,0
"90",2020-05-23,"A",3.02466947621574e-05,7.57731993124356e-05,0.000213741239281418,0.00054424918353696,0.0010226485017703,0.00269362654753261
"91",2020-05-23,"O",0.00473988821123444,0.01213849065421,0.0183030717209049,0.0423464336438063,0.0360203903892969,0.0841661311359696
"92",2020-05-23,"Al",0,0,0,0,0,0
"93",2020-05-24,"M",0,0,0,0,0,0
"94",2020-05-24,"A",3.27930069540809e-05,8.22053566762436e-05,0.00022916447937642,0.000583579743932245,0.00109058478559464,0.00287247970772655
"95",2020-05-24,"O",0.00498777246840073,0.0127759198132654,0.0191120062534668,0.0442210098968676,0.0374922685775034,0.0875979622172065
"96",2020-05-24,"Al",0,0,0,0,0,0
"97",2020-05-25,"M",0,0,0,0,0,0
"98",2020-05-25,"A",3.55536955601986e-05,8.91835160284787e-05,0.000245705706080758,0.000625765642162161,0.00116303426896634,0.00306320883216078
"99",2020-05-25,"O",0.0052486245052263,0.0134468378676635,0.0199568268857207,0.046178897139922,0.0390242935435682,0.0911697409595522
"100",2020-05-25,"Al",0,0,0,0,0,0
"101",2020-05-26,"M",0,0,0,0,0,0
"102",2020-05-26,"A",3.85468109458227e-05,9.67540232252457e-05,0.000263446337829336,0.000671015121966732,0.00124029679964576,0.00326660243615723
"103",2020-05-26,"O",0.00552312305830277,0.014153004598525,0.0208391324191138,0.0482238109865223,0.0406552542366026,0.0948871706106059
"104",2020-05-26,"Al",0,0,0,0,0,0
"105",2020-05-27,"M",0,0,0,0,0,0
"106",2020-05-27,"A",4.17919231414559e-05,0.000104967158566601,0.000282473747723066,0.000719551690682425,0.0013226921354221,0.00348350141408552
"107",2020-05-27,"O",0.00581198233747969,0.0148962724888839,0.0217605928127096,0.050359634230925,0.0423652859378495,0.0987561884168103
"108",2020-05-27,"Al",0,0,0,0,0,0
"109",2020-05-28,"M",0,0,0,0,0,0
"110",2020-05-28,"A",4.5310249917956e-05,0.000113877470474962,0.000302881702185668,0.00077161524052968,0.00141056127134755,0.00371480250481454
"111",2020-05-28,"O",0.00611595391148847,0.0156785915137893,0.0227229525332401,0.0525904240006258,0.0441472554267738,0.102782974395539
"112",2020-05-28,"Al",0,0,0,0,0,0
"113",2020-05-29,"M",0,0,0,0,0,0
"114",2020-05-29,"A",4.91247955923384e-05,0.000123544137623923,0.000324770831524229,0.000827463253979101,0.00150426785277223,0.00396146199315794
"115",2020-05-29,"O",0.00643582867818378,0.0165020142247514,0.0237280339786458,0.0549204194119878,0.0460041893147896,0.106973960838423
"116",2020-05-29,"Al",0,0,0,0,0,0
"117",2020-05-30,"M",0,0,0,0,0,0
"118",2020-05-30,"A",5.32605014947492e-05,0.000134031361867185,0.000348249135001432,0.000887372098867396,0.00160419968104649,0.00422449965998183
"119",2020-05-30,"O",0.00677243893089561,0.0173687011230985,0.0247777410165784,0.0573540496627336,0.0479392414211798,0.111335842390042
"120",2020-05-30,"Al",0,0,0,0,0,0
"121",2020-05-31,"M",0,0,0,0,0,0
"122",2020-05-31,"A",5.77444090921368e-05,0.000145408794548492,0.000373432523101897,0.000951638419642415,0.00171077031862811,0.00450500299597647
"123",2020-05-31,"O",0.00712666052945557,0.0182809263268576,0.0258740626624008,0.0598959425359918,0.0499556981664825,0.115875586631611
"124",2020-05-31,"Al",0,0,0,0,0,0
"125",2020-06-01,"M",0,0,0,0,0,0
"126",2020-06-01,"A",6.26058368412329e-05,0.000157751999008576,0.00040044539981458,0.00102058063173642,0.00182442080048617,0.00480413169583451
"127",2020-06-01,"O",0.0074994151831436,0.0192410835412398,0.0270190769127883,0.0625509333116846,0.0520569841693232,0.120600445142782
"128",2020-06-01,"Al",0,0,0,0,0,0
"129",2020-06-02,"M",0,0,0,0,0,0
"130",2020-06-02,"A",6.78765719303743e-05,0.000171142952352181,0.000429421287933086,0.00109454052666148,0.00194562145900447,0.005123122451062
"131",2020-06-02,"O",0.00789167285229789,0.0202516923459896,0.02821495474693,0.0653240740921243,0.0542466680663924,0.125517965037011
"132",2020-06-02,"Al",0,0,0,0,0,0
"133",2020-06-03,"M",0,0,0,0,0,0
"134",2020-06-03,"A",7.35910781656074e-05,0.00018567058980226,0.000460503500584177,0.00117388499602435,0.00207487386999117,0.00546329406104251
"135",2020-06-03,"O",0.0083044542752423,0.0213154048148932,0.0294639643054175,0.0682206435546998,0.0565284685705981,0.130636000977566
"136",2020-06-03,"Al",0,0,0,0,0,0
"137",2020-06-04,"M",0,0,0,0,0,0
"138",2020-06-04,"A",7.97867213613597e-05,0.000201431395252789,0.00049384586242649,0.00125900788328879,0.00221271292786949,0.00582605288336877
"139",2020-06-04,"O",0.00873883362731275,0.0224350124842191,0.0307684752561264,0.0712461571480108,0.0589062607802542,0.135962727687465
"140",2020-06-04,"Al",0,0,0,0,0,0
"141",2020-06-05,"M",0,0,0,0,0,0
"142",2020-06-05,"A",8.65040137100497e-05,0.000218530041939081,0.000529613484214301,0.00135033197278193,0.00235970905864121,0.0062128986458948
"143",2020-06-05,"O",0.00919594131900859,0.0236134536880925,0.0321309633561814,0.0744063777500123,0.061384082751269,0.141506652970234
"144",2020-06-05,"Al",0,0,0,0,0,0
"145",2020-06-06,"M",0,0,0,0,0,0
"146",2020-06-06,"A",9.37868787289191e-05,0.000237080087477434,0.000567983594694958,0.00144831112615568,0.00251647057977505,0.00662543064447261
"147",2020-06-06,"O",0.00967696694060707,0.0248538212799212,0.033554015219191,0.0777073268083133,0.0639663185938621,0.147276631260495
"148",2020-06-06,"Al",0,0,0,0,0,0
"149",2020-06-07,"M",0,0,0,0,0,0
"150",2020-06-07,"A",0.000101682938516817,0.000257204727886912,0.000609146434103819,0.00155343257727948,0.00268364621677426,0.00706535435193627
"151",2020-06-07,"O",0.0101831623609353,0.0261593707600848,0.0350403332971875,0.0811552959840596,0.0666614458847444,0.153248165873564
"152",2020-06-07,"Al",0,0,0,0,0,0
"153",2020-06-08,"M",0,0,0,0,0,0
"154",2020-06-08,"A",0.000110243825199489,0.000279037615597443,0.000653306213838395,0.00166621939736268,0.00286192778682211,0.00753448846559514
"155",2020-06-08,"O",0.0107158449883826,0.0275335288312034,0.0365927410870557,0.0847568593219926,0.0694701387559,0.159369088885261
"156",2020-06-08,"Al",0,0,0,0,0,0
"157",2020-06-09,"M",0,0,0,0,0,0
"158",2020-06-09,"A",0.000119525518600029,0.000302723746872967,0.000700682147235297,0.00178723314298757,0.00305205306059159,0.00803477242230609
"159",2020-06-09,"O",0.0112764012026514,0.0289799024034448,0.0382141885716287,0.08851888597039,0.0723971820988682,0.165734705076311
"160",2020-06-09,"Al",0,0,0,0,0,0
"161",2020-06-10,"M",0,0,0,0,0,0
"162",2020-06-10,"A",0.000129588712342618,0.000328420424538817,0.000751509556741284,0.0019170767006828,0.00325480881404043,0.00856827441212059
"163",2020-06-10,"O",0.0118662899661866,0.030502288073521,0.0399077579060719,0.0924485534757169,0.0754475623112737,0.172354802589427
"164",2020-06-10,"Al",0,0,0,0,0,0
"165",2020-06-11,"M",0,0,0,0,0,0
"166",2020-06-11,"A",0.000140499210783515,0.00035629830240204,0.000806041063165003,0.0020563973426869,0.00347103408279487,0.00913719992355533
"167",2020-06-11,"O",0.0124870466246874,0.0321046821022679,0.0416766693606422,0.0965533616779611,0.0786264757720869,0.17923956115108
"168",2020-06-11,"Al",0,0,0,0,0,0
"169",2020-06-12,"M",0,0,0,0,0,0
"170",2020-06-12,"A",0.000152328359364809,0.000386542518295186,0.000864547863120996,0.00220589000964791,0.0037016236325609,0.00974390085572235
"171",2020-06-12,"O",0.013140286906598,0.0337912909170181,0.0435242875314039,0.100841147233811,0.0819393376722994,0.186399567721801
"172",2020-06-12,"Al",0,0,0,0,0,0
"173",2020-06-13,"M",0,0,0,0,0,0
"174",2020-06-13,"A",0.000165153511204911,0.000419353923261856,0.000927321101234426,0.00236630083718366,0.00394753165989165,0.0103908852348871
"175",2020-06-13,"O",0.0138277111319883,0.0355665421663473,0.0454541278310036,0.105320098796064,0.0853917912158313,0.193845832769983
"176",2020-06-13,"Al",0,0,0,0,0,0
"177",2020-06-14,"M",0,0,0,0,0,0
"178",2020-06-14,"A",0.000179058532976622,0.000454950415039852,0.000994673344166159,0.00253843094449449,0.00420977573858868,0.011080827575508
"179",2020-06-14,"O",0.0145511086417806,0.0374350963562263,0.047469863272149,0.109998772878945,0.0889897172060941,0.201589807193789
"180",2020-06-14,"Al",0,0,0,0,0,0
"181",2020-06-15,"M",0,0,0,0,0,0
"182",2020-06-15,"A",0.000194134353380418,0.0004935683846894,0.00106694016404581,0.00272314050458233,0.0044894410280265,0.0118165799284614
"183",2020-06-15,"O",0.0153123624588503,0.0394018590981333,0.0495753315570057,0.114886110440346,0.0927392440342631,0.209643399916774
"184",2020-06-15,"Al",0,0,0,0,0,0
"185",2020-06-16,"M",0,0,0,0,0,0
"186",2020-06-16,"A",0.000210479557798965,0.000535464285964121,0.00114448183946807,0.00292135311709468,0.00478768476076825,0.0126011836619789
"187",2020-06-16,"O",0.016113454193131,0.0414719940012827,0.0517745424863206,0.119991454213389,0.0966467580859729,0.218018996183799
"188",2020-06-16,"Al",0,0,0,0,0,0
"189",2020-06-17,"M",0,0,0,0,0,0
"190",2020-06-17,"A",0.000228201033020733,0.000580916337836196,0.0012276851828179,0.00313406050638688,0.00510574102799018,0.013437882023836
"191",2020-06-17,"O",0.0169564692034849,0.0436509362428128,0.0540716857027025,0.125324566821204,0.10071891458383,0.226729476584845
"192",2020-06-17,"Al",0,0,0,0,0,0
"193",2020-06-18,"M",0,0,0,0,0,0
"194",2020-06-18,"A",0.00024741466624774,0.000630226371469937,0.0013169655033461,0.00336232756908848,0.00544492588245815,0.0143301335365387
"195",2020-06-18,"O",0.0178436020297705,0.0459444068515497,0.0564711387831386,0.130895649710293,0.104962648883854,0.235788236835409
"196",2020-06-18,"Al",0,0,0,0,0,0
"197",2020-06-19,"M",0,0,0,0,0,0
"198",2020-06-19,"A",0.000268245549061448,0.000683721833895485,0.00141276871612247,0.00360729779728039,0.00580664278010573,0.0152816262806748
"199",2020-06-19,"O",0.0187771621092356,0.0483584277428307,0.0589774756965025,0.136715362939492,0.109385188244684,0.245209208343269
"200",2020-06-19,"Al",0,0,0,0,0,0
"201",2020-06-20,"M",0,0,0,0,0,0
"202",2020-06-20,"A",0.000290809785253161,0.000741757961673016,0.00151557360775162,0.00387019910534593,0.00619238838265633,0.0162962931252428
"203",2020-06-20,"O",0.0197595797921034,0.050899337543833,0.0615954756425214,0.14279484586316,0.113994064089183,0.25500687959254
"204",2020-06-20,"Al",0,0,0,0,0,0
"205",2020-06-21,"M",0,0,0,0,0,0
"206",2020-06-21,"A",0.000315272177343411,0.00080472013896446,0.00162589427055217,0.00415235009066313,0.00660375874521596,0.0173783279676553
"207",2020-06-21,"O",0.0207934126719944,0.0535738082509196,0.0643301322894022,0.149145738748997,0.118797124778828,0.265196318377137
"208",2020-06-21,"Al",0,0,0,0,0,0
"209",2020-06-22,"M",0,0,0,0,0,0
"210",2020-06-22,"A",0.000341792407802885,0.000873026455651808,0.0017442827177764,0.00445516676056811,0.00704245591434554,0.0185322030502551
"211",2020-06-22,"O",0.021881352247642,0.0563888627626893,0.0671866634280971,0.155780205372672,0.123802548922162,0.275793194916997
"212",2020-06-22,"Al",0,0,0,0,0,0
"213",2020-06-23,"M",0,0,0,0,0,0
"214",2020-06-23,"A",0.000370543592388668,0.000947130482466631,0.00187133169338975,0.00478016976045142,0.00751029496380834,0.0197626874245953
"215",2020-06-23,"O",0.0230262309332184,0.0593518933347008,0.0701705210619868,0.162710956633372,0.129018859239373,0.286813805891671
"216",2020-06-23,"Al",0,0,0,0,0,0
"217",2020-06-24,"M",0,0,0,0,0,0
"218",2020-06-24,"A",0.000401713410158051,0.00102745948649547,0.00200767769094296,0.00512899214046456,0.00800921149698528,0.0210748666394361
"219",2020-06-24,"O",0.0242310294354884,0.062470681004248,0.0732874019516076,0.169951275236319,0.134454937006041,0.29827509942723
"220",2020-06-24,"Al",0,0,0,0,0,0
"221",2020-06-25,"M",0,0,0,0,0,0
"222",2020-06-25,"A",0.000435505328526232,0.00111375029839464,0.00215400419715871,0.00550338770112589,0.00854126964686692,0.0224741637334253
"223",2020-06-25,"O",0.0254988845169594,0.0657534160360919,0.076543258634923,0.177515041490387,0.140120037099949,0.31019470107378
"224",2020-06-25,"Al",0,0,0,0,0,0
"225",2020-06-26,"M",0,0,0,0,0,0
"226",2020-06-26,"A",0.000472139931359725,0.0012072887851829,0.00231104517702595,0.00590523996113832,0.00910867060657267,0.0239663616187661
"227",2020-06-26,"O",0.0268330971651923,0.0692087194427157,0.0799443109445606,0.185416760271097,0.146023803675873,0.322590940812322
"228",2020-06-26,"Al",0,0,0,0,0,0
"229",2020-06-27,"M",0,0,0,0,0,0
"230",2020-06-27,"A",0.000511856358768889,0.00130868371557162,0.0024795888184543,0.00633657179398181,0.00971376172552375,0.025557626947872
"231",2020-06-27,"O",0.0282371411894888,0.0728456656354688,0.0834970580443897,0.193671589201515,0.152176286494244,0.335482881131121
"232",2020-06-27,"Al",0,0,0,0,0,0
"233",2020-06-28,"M",0,0,0,0,0,0
"234",2020-06-28,"A",0.000554913867991071,0.0014185949913583,0.00266048155589478,0.00679955578333911,0.0103590462087156,0.0272545355610656
"235",2020-06-28,"O",0.0297146722672748,0.0766738062659066,0.0872082910088163,0.202295368105921,0.158587957930612,0.348890346213294
"236",2020-06-28,"Al",0,0,0,0,0,0
"237",2020-06-29,"M",0,0,0,0,0,0
"238",2020-06-29,"A",0.00060159352554503,0.00153773794190795,0.00285463239378859,0.0072965253511708,0.0110471934590069,0.0290640996198465
"239",2020-06-29,"O",0.0312695374636572,0.0807031953197309,0.0910851059692138,0.211304649793544,0.165269730693939,0.362915822361808
"240",2020-06-29,"Al",0,0,0,0,0,0
"241",2020-06-30,"M",0,0,0,0,0,0
"242",2020-06-30,"A",0.000652200041692719,0.00166688797922948,0.00306301755227108,0.00782998671629648,0.0117810501049747,0.0309937965371316
"243",2020-06-30,"O",0.0329057852488576,0.0849444155289893,0.0951349178529966,0.220716732232242,0.172232976282854,0.377657938418965
"244",2020-06-30,"Al",0,0,0,0,0,0
"245",2020-07-01,"M",0,0,0,0,0,0
"246",2020-07-01,"A",0.000707063759171771,0.00180688564391184,0.00328668545924018,0.00840263174568332,0.0125636517596945,0.0330515998232085
"247",2020-07-01,"O",0.0346276760395036,0.089408606171615,0.0993654747419776,0.230549692174645,0.17948954421016,0.393000063442504
"248",2020-07-01,"Al",0,0,0,0,0,0
"249",2020-07-02,"M",0,0,0,0,0,0
"250",2020-07-02,"A",0.000766542809167053,0.00195864207472253,0.00352676211470846,0.00901735176531443,0.0133982355587896,0.0352460119739555
"251",2020-07-02,"O",0.0364396932911121,0.0941074923309873,0.103784872877836,0.240822420302032,0.187051782027116,0.408966650889455
"252",2020-07-02,"Al",0,0,0,0,0,0
"253",2020-07-03,"M",0,0,0,0,0,0
"254",2020-07-03,"A",0.000831025448579078,0.00212314493742192,0.00378445685530247,0.00967725240253144,0.0142882535292846,0.0375860995362056
"255",2020-07-03,"O",0.038346555170516,0.0990534156919799,0.10840157234376,0.251554657954162,0.194932556180225,0.425634772963005
"256",2020-07-03,"Al",0,0,0,0,0,0
"257",2020-07-04,"M",0,0,0,0,0,0
"258",2020-07-04,"A",0.000900823147400585,0.00230146485132783,0.00406106854886505,0.0103856695371462,0.0152373868441902,0.0400815304939981
"259",2020-07-04,"O",0.0403532268384764,0.104259366953937,0.113224413452605,0.262767035516238,0.203145273734589,0.443016667920187
"260",2020-07-04,"Al",0,0,0,0,0,0
"261",2020-07-05,"M",0,0,0,0,0,0
"262",2020-07-05,"A",0.000975745561443563,0.00249476235539525,0.00435799225136451,0.0111461864444221,0.0162495610213628,0.0427426141289077
"263",2020-07-05,"O",0.0424649333742916,0.109739019945205,0.118262633873276,0.274481112537346,0.211703904999213,0.46150321852646
"264",2020-07-05,"Al",0,0,0,0,0,0
"265",2020-07-06,"M",0,0,0,0,0,0
"266",2020-07-06,"A",0.00105689886754285,0.00270429545907726,0.0046767263607325,0.0119626522192671,0.0173289621290368,0.0455803435176998
"267",2020-07-06,"O",0.0446871733758612,0.115506767528245,0.123525886528411,0.286719419658011,0.220623007091047,0.480940015342639
"268",2020-07-06,"Al",0,0,0,0,0,0
"269",2020-07-07,"M",0,0,0,0,0,0
"270",2020-07-07,"A",0.0011448011890793,0.00293142782702689,0.00501888030485161,0.0128392015776945,0.0184800540645301,0.0486064408412757
"271",2020-07-07,"O",0.0470257332703961,0.121577759388959,0.129024258297938,0.299505502427883,0.229600619781903,0.501195080814403
"272",2020-07-07,"Al",0,0,0,0,0,0
"273",2020-07-08,"M",0,0,0,0,0,0
"274",2020-07-08,"A",0.00124001372447631,0.00317763765081146,0.00538618280370864,0.0137802761388192,0.0197075969769974,0.051833405690281
"275",2020-07-08,"O",0.0494867023727844,0.127967941808745,0.134768289564564,0.312863967098155,0.238772009060342,0.522302824221648
"276",2020-07-08,"Al",0,0,0,0,0,0
"277",2020-07-09,"M",0,0,0,0,0,0
"278",2020-07-09,"A",0.00134314432710499,0.00344452726526582,0.00578049074873395,0.0147906472984197,0.0210166669097617,0.0552745665649036
"279",2020-07-09,"O",0.0520764887305383,0.134694099522865,0.140768994638874,0.326820528476995,0.248309902881508,0.544299098004756
"280",2020-07-09,"Al",0,0,0,0,0,0
"281",2020-07-10,"M",0,0,0,0,0,0
"282",2020-07-10,"A",0.00145485138254731,0.00373383357193933,0.00620379874557806,0.0158754408134325,0.0224126767427141,0.0589441357793243
"283",2020-07-10,"O",0.0548018357962561,0.141773899774112,0.147037883103345,0.341402059940163,0.258228942572209,0.567221257944077
"284",2020-07-10,"Al",0,0,0,0,0,0
"285",2020-07-11,"M",0,0,0,0,0,0
"286",2020-07-11,"A",0.0015758480078948,0.00404743933732264,0.00665824937004979,0.0170401632257164,0.0239013985205568,0.0628572679950617
"287",2020-07-11,"O",0.057669839970644,0.149225938676356,0.153586982116324,0.356636645692947,0.268544353252323,0.591108225817588
"288",2020-07-11,"Al",0,0,0,0,0,0
"289",2020-07-12,"M",0,0,0,0,0,0
"290",2020-07-12,"A",0.00170690659980544,0.00438738543920946,0.00714614419067401,0.0182907302630607,0.0254889872582881,0.0670301226221193
"291",2020-07-12,"O",0.0606879690613658,0.157069790008503,0.160428859718778,0.372553635383796,0.279271966991505,0.616000554635999
"292",2020-07-12,"Al",0,0,0,0,0,0
"293",2020-07-13,"M",0,0,0,0,0,0
"294",2020-07-13,"A",0.00184886376025531,0.00475588414069111,0.00766995561534189,0.0196334973657774,0.0271820063213201,0.0714799303424573
"295",2020-07-13,"O",0.0638640817053136,0.165326056565601,0.167576649188541,0.389183701174308,0.290428246873086,0.64248051956741
"296",2020-07-13,"Al",0,0,0,0,0,0
"297",2020-07-14,"M",0,0,0,0,0,0
"298",2020-07-14,"A",0.00200262563131889,0.00515533347793753,0.00823233962384204,0.0210752924983586,0.0289874544839989,0.0762250640269325
"299",2020-07-14,"O",0.0672064478043473,0.174016424200341,0.175044074488673,0.406558897374807,0.302030311999699,0.670413332943372
"300",2020-07-14,"Al",0,0,0,0,0,0
"301",2020-07-15,"M",0,0,0,0,0,0
