"","R0_chain_M","R0_chain_A","R0_chain_O","R0_chain_Al","beta_chain_A","beta_chain_M","beta_chain_O","beta_chain_Al","rho_chain","omega1_chain","omega2_chain","k_chain","I0_chain_M","I0_chain_A","I0_chain_O","I0_chain_Al"
"1",1.13428077933751,1.45489763851104,1.21098376706794,2.03119418274797,1.07413055841691,0.837423619821295,0.894052361845683,1.49960222906205,0.355005409852547,0.327360708807252,0.366364885492508,0.207660449999044,2286.86524489656,5.80328355574247,106.164659523144,186.527135661803
"2",0.364280958311503,0.968292044363484,0.866782385692448,1.36358463920627,2.84397976413692,1.06993306402651,2.54583478111721,4.00499740048965,0.837871051154674,0.434332994072519,0.450775357913829,0.214008194394794,1949.63548341282,5.81608528856544,29.1760676447846,72.8084506609375
"3",1.05811898708602,1.44260783270737,1.17572810020806,2.34047773962376,1.28595336044282,0.943216608382045,1.04805441031894,2.08632252374669,0.465800135569086,0.412059275909416,0.48725948732523,0.200089923857046,1650.64431873281,4.63810665920088,108.438628050934,48.1547862402224
"4",1.27910350702961,1.41662565219736,1.18428476250956,2.22179810793985,0.971839902544806,0.877496341879875,0.812448360226537,1.52420793266398,0.305869575701639,0.167734561983181,0.175776792305863,0.517390007085333,1604.99756299171,35.3163105268357,293.406616630794,57.0178809962686
"5",0.850399182979284,1.30026666095373,1.17007844301921,1.98249741832112,1.41961347737651,0.92845427600356,1.27747574953543,2.1644637507267,0.563842827416367,0.351917102604405,0.457734072839505,0.165897341299853,2095.89372332663,15.6140241304698,60.1655357589104,49.6732455987734
"6",0.373900362035393,0.987878701231367,0.931780751804768,1.49128946772278,2.77693315576975,1.05103623653003,2.61924147202433,4.19202394242096,0.830597856422872,0.428893065545242,0.532042524439935,0.0799207692267645,1699.50333198027,6.34590918834687,11.2290436869903,27.1008762271027
"7",0.431402264650975,1.05017707616624,0.892538910562073,1.54128606350513,2.41127921951869,0.990529444618662,2.04933108567444,3.53889943001895,0.792606215847642,0.376346704870741,0.471082152777331,0.332934165672955,2009.33413930607,11.7988381377973,300.68793127299,43.5338535942291
"8",1.17475199348227,1.4154823512229,1.19218563593865,2.20842174771699,1.02943325335867,0.854358067760608,0.867036976301049,1.60611171349204,0.345232716478803,0.185311941310618,0.183903528077798,0.490750550379379,1550.32049104261,40.3653501828005,328.050450489531,72.9363128461777
"9",1.19711193775114,1.42760810623196,1.21222015513354,2.17013885146755,1.04903548558154,0.879662210821168,0.890764036377376,1.5946621862756,0.35196340518155,0.259484506615593,0.28839012626336,0.218622571083064,1690.48719470871,20.3714161773841,112.32895182559,147.133169948783
"10",1.04808881992219,1.33170302767049,1.24002514028291,2.04645277152548,1.0948501808285,0.861678775352354,1.01947785719576,1.68247660357204,0.420793538700574,0.305585595401571,0.413842364535115,0.160101845613203,2299.32923977906,37.5582006834744,75.9862859908716,81.2292891659437
"11",0.836973792831037,1.17035408866089,1.12976768290742,1.59529796885199,1.22206720124963,0.873956207300164,1.17968744988338,1.66578759611533,0.543960045551489,0.182985210067846,0.165672874424445,2.05488809816271,1562.09307155815,511.147804897508,240.314854784251,1208.6600041643
"12",1.4032513763631,1.44681139211765,1.141819883177,2.30655476319861,0.887229993493514,0.86051762952884,0.700199661850269,1.4144515164135,0.223473269814174,0.244606564713861,0.344188401885571,0.434609728007167,1522.28408404619,29.1391246007964,3135.88092141306,72.1492207103563
"13",1.17678344218285,1.34236616280852,1.17660535541064,2.17302946615816,0.925755734819552,0.811562486022575,0.811439669420635,1.49861829504022,0.309513343263956,0.175064050283924,0.297118820146434,0.399210228296694,1874.91130838606,107.041356259959,865.354665634689,39.2362808940272
"14",0.855500136841749,1.33042804744142,1.12372782144011,2.09131404474438,1.66830566642147,1.07276430969881,1.40911152288868,2.62242747950447,0.620251145698475,0.416110899838506,0.560598092272628,0.429223452256368,546.187203398369,4.10432188596362,39.4265055324755,26.1324540672655
