"","M_fit_M","A_fit_M","O_fit_M","Al_fit_M","T_M_fit_M","T_A_fit_M","T_O_fit_M","T_Al_fit_M","total_M","total_rep_M","M_R0_M","A_R0_M","O_R0_M","Al_R0_M","pPCR_M","M_fit_L","A_fit_L","O_fit_L","Al_fit_L","T_M_fit_L","T_A_fit_L","T_O_fit_L","T_Al_fit_L","total_L","total_rep_L","M_R0_L","A_R0_L","O_R0_L","Al_R0_L","pPCR_L","M_fit_U","A_fit_U","O_fit_U","Al_fit_U","T_M_fit_U","T_A_fit_U","T_O_fit_U","T_Al_fit_U","total_U","total_rep_U","M_R0_U","A_R0_U","O_R0_U","Al_R0_U","pPCR_U"
"195",175.655338662295,784.576171252496,188.471414877111,400.68579269843,683.125661788429,1482.59025619865,335.920604129294,744.741873265815,3246.37839538219,1549.38871749033,1.73385029464023,1.76086861792806,1.58258599074991,2.62214518097862,0.388805670347996,104.926017314715,497.425396644332,49.6090260032462,222.470392233392,349.542795829293,719.981588320424,87.5382004743972,397.862562960306,2034.79685087236,1162.01849661618,1.54909953293301,1.51920400607794,1.32812790627895,2.23249513706362,0.38861469383711,278.895003578934,1284.38398646494,481.062693167605,659.850827552208,1231.77706024716,2943.29211681128,912.350773405407,1698.27501851474,6182.11607184975,2104.78310432929,2.02780087872171,2.10173912896682,1.9849224146841,3.20285946694237,0.388887940335126
"196",168.584672363191,758.242602800932,180.575667912609,408.23360775411,659.762928767474,1433.50246537592,321.907970388622,759.40861287637,3174.58197740839,1515.63655083084,1.73765834502742,1.76306164556149,1.58456935213792,2.62539435227866,0.386586629008634,100.844448060214,482.59153086135,47.0611111638767,228.450444815907,335.648237180764,697.390191206018,82.7653823835873,406.868215198926,1988.76435762543,1138.89102679007,1.55205797144494,1.52023506307117,1.32887776456209,2.23454057799021,0.386398751703668,269.229723913023,1233.62325877245,461.496726279621,667.331394816843,1194.11967519699,2831.28677817613,884.34471650604,1723.72715324808,6033.76305938923,2052.12305790303,2.03364294234781,2.10581009659509,1.98885698188432,3.20979119923264,0.386667679642478
"197",161.768748495357,732.707404298984,173.000336638733,415.860957737728,637.142260099829,1385.87771032803,308.463159947696,774.249346072116,3105.73247644767,1483.3374471708,1.74151545709939,1.76528292009149,1.58657825936997,2.62868537637575,0.384338982681586,96.4901555495417,468.15155038016,44.6364665844026,234.556291121584,322.007423128942,675.456000526028,78.2299025664107,416.016154593926,1944.7594728361,1116.75466663658,1.55533453549215,1.52127939992201,1.32963731931756,2.23661239128656,0.384154068767405,260.078210783392,1185.03574443317,442.691246886106,674.108703160422,1157.43653018098,2722.93348766099,852.641783944202,1749.05542393123,5891.18389457279,2001.37308664121,2.0395602563405,2.10993347912,1.99284225892155,3.21681208386913,0.384418874631503
"198",155.190661328845,707.94218589754,165.730974060406,423.56359578757,615.236773112472,1339.67447540714,295.562679367871,789.26245837787,3039.73638626536,1452.42741707436,1.74545243285153,1.7675501788094,1.58862875389667,2.63204453298148,0.382044779284408,92.0539715366331,454.090585796181,42.3291439189129,240.787502636647,306.377758385317,654.15671047917,73.9365658897647,425.252332770435,1902.70110452246,1095.57015845932,1.55867887193991,1.52234535735081,1.33041264552217,2.2387271284889,0.381862685597888,251.167683678696,1141.27574444273,424.612658281285,680.788700713073,1121.7034257131,2618.14510601674,820.790544206645,1774.24967755279,5754.20838997901,1952.45200266699,2.04560006504401,2.11414219430666,1.99691007481082,3.22397816484586,0.382123577280192
"199",148.851894422791,683.932095030055,158.756790971645,431.344280298568,594.023587067603,1294.85533707815,283.184808431002,804.44739884552,2976.51113142228,1422.88506072306,1.74942930579877,1.76984040719466,1.59070002161619,2.63543772348949,0.379727312281595,87.7721534880384,440.402947863534,40.1342056878615,247.147578805311,291.506466250797,633.473455764479,69.8726863335344,434.63863300444,1862.52080024402,1075.33109536982,1.56205704546987,1.52342211431114,1.3311958599261,2.24086331268738,0.379546971971565,242.508379875279,1101.11673742372,407.236766426987,687.376701891003,1086.90043561896,2516.83646559949,790.057879539615,1799.30069235678,5622.67356713524,1905.33253997081,2.05170106529599,2.11839352921617,2.00101912205339,3.23121673106806,0.379805074412989
"200",142.739184498833,660.653731733449,152.065389994879,439.200275459655,573.482085338794,1251.38516695898,271.309076570284,819.804122333151,2915.98045120121,1394.65858168682,1.75347014658365,1.77216746633899,1.59280459838339,2.63888548459491,0.377372552843235,83.6239733926636,427.077599135303,38.0463597815966,253.636913028536,277.3556708854,615.301467069965,66.0262937361283,444.176014160318,1824.15693680915,1055.87633610793,1.56548949774165,1.52451618872391,1.33199170968065,2.24303387803694,0.377193780372408,234.086190393309,1064.54133094914,390.535242004359,693.869218843894,1053.00985797026,2420.49051214778,760.407407907752,1824.19967446226,5496.42081887021,1859.94668943781,2.05790017754143,2.12273434036112,2.00519427393253,3.2385715802521,0.377449340170935
"201",136.854339000918,638.093995004786,145.647122118409,447.135109276535,553.592994986325,1209.23018846572,259.915983841723,835.332810462429,2858.0719777562,1367.73056540065,1.75753380759319,1.77450766155442,1.59492105495882,2.64235270996019,0.375004482785116,79.6615559348393,414.100484673189,36.0611031954444,260.211854321179,263.999972640545,598.118537978304,62.3860988735815,453.865619497597,1787.55264562857,1037.7789169463,1.56894128991302,1.52561643962488,1.33279207872939,2.2452167130141,0.374827155151679,225.929059678215,1030.78005385197,374.761696691578,700.272747731909,1021.82262309735,2331.18009762131,731.966100409446,1848.93801477785,5375.29430923331,1823.07584478946,2.06413428734272,2.12727386618656,2.00939300306868,3.24596785204871,0.375080349869126
"202",131.176975779568,616.225774004053,139.489456981375,455.142462218992,534.337910269216,1168.35750606471,248.986832802672,851.033720946168,2802.71597008277,1342.03466898399,1.76168262477121,1.77689688894914,1.59708185546057,2.6458925835884,0.372586771486294,75.3070514942838,401.367538855961,34.1732960778201,267.010251802309,251.713953611677,581.351860425497,58.9413761245518,462.823005530086,1752.65401853952,1021.0669726561,1.57246535686206,1.52673974577298,1.33360926113618,2.24744531379539,0.372410748806477,218.091342691889,995.762235423674,359.610978762209,707.017285796058,994.499728627128,2248.81589349763,704.859297782822,1873.50725574412,5259.14009997994,1796.9881264815,2.0704990088926,2.13190853435181,2.01367972884713,3.2535189646259,0.37266178117329
"203",125.713169384788,595.03936393776,133.584156691945,463.227924493511,515.699029086902,1128.73484588563,238.503645530606,866.907135959562,2749.8446564627,1317.564614508,1.76585575789831,1.77930011387699,1.59925531489623,2.64945319775057,0.370154878018407,70.7574903655854,388.984124937489,32.2729518764719,274.910438785945,241.922866923552,564.993768218059,55.6819837436828,472.656202757105,1719.40947777262,1002.87734919514,1.57601003723859,1.52786963407512,1.33443125692155,2.24968698690527,0.369980044330934,210.48199547675,957.145812811028,345.04138739136,716.202115252206,967.738214514751,2173.45703073301,678.69925896728,1897.89900546338,5147.80600999339,1772.02657960803,2.07690102234453,2.13657037147208,2.01799157264138,3.26111422854069,0.370229084002883
"204",120.44012046741,574.506516114323,127.919089147374,471.38289444778,497.659039465433,1090.33048583008,228.449104088872,882.953287285534,2699.39191666992,1294.24862017689,1.77013539295078,1.78176466308985,1.6014842351524,2.65310467220244,0.367660902833042,66.4637956872002,377.715967250759,30.4111519494773,282.996023577526,232.488365272898,549.036490470901,52.5982402961454,482.809458481249,1687.76919686119,985.391676212895,1.57964512205297,1.52902835793585,1.33527427479504,2.25198589479027,0.367487119461087,203.069638233901,920.116147817942,331.374674007336,729.297889952933,941.53433258761,2100.41536856121,653.456011274321,1922.1048188119,5041.14174211983,1737.75828072191,2.0834663893989,2.14135119496019,2.02241346793059,3.26890317798607,0.367734369526004
"205",115.370847149084,554.62249166628,122.487677234328,479.616998488954,480.201036529374,1053.11316335683,218.80651273773,899.172382080841,2651.29309470477,1272.09801453865,1.77442243406112,1.78423347245773,1.60371700797512,2.6567624601206,0.36516260111993,62.4224750055174,366.914271967272,28.6529305837115,291.27618111407,223.398559715997,533.472709139264,49.6810091589585,492.988262775564,1657.68532185951,968.849314880813,1.58300134734314,1.53011498023258,1.33611876994751,2.25428878724182,0.364989765243873,195.882747093064,885.849454079957,322.323219614426,742.527181191581,915.884252709509,2029.7219921823,629.100720015818,1946.11628828188,4938.99870333896,1695.63559274114,2.09004311146488,2.14614029215022,2.02684300084012,3.27670552002428,0.365235378810873
"206",110.483406973384,535.359942220178,117.278573401155,487.921206909251,463.308490026952,1017.05207618051,209.559772206572,915.564543758732,2605.48488217277,1251.04312950397,1.77880047148326,1.78675467740505,1.60599716660725,2.66049787939633,0.362611254940692,58.9382673727612,356.377119217713,26.9922559216444,299.749029958495,214.64194836548,518.294786831764,46.9215598242661,503.326151828518,1628.43244757752,952.727025951941,1.58539979213458,1.5310959036539,1.33698122782098,2.25664058111857,0.362439240971442,188.890575501566,853.816201421374,313.478204267154,755.87505020872,890.783372793794,1961.07926592665,605.60490053991,1969.92510867638,4841.23002370178,1656.44940269989,2.096759404519,2.15103104934405,2.03136655597607,3.28467334418481,0.362683404632891
"207",105.783362265968,516.709683504022,112.284708927572,496.301679349379,446.965235166918,982.11690637771,200.693360348323,932.129849663221,2561.90535155617,1231.07943404694,1.7832061020279,1.78929176735725,1.60829169123722,2.66425683556941,0.360043817029127,55.6344524815064,345.488938730164,25.42432159186,308.421787208359,206.207359610311,503.495339398595,44.3116292080962,514.080573605453,1600.44569556351,937.456190930038,1.58781341478983,1.53205662109921,1.33784914328112,2.25900720594338,0.359872523385428,182.108774966059,822.810016671804,304.841003782453,769.486940556607,866.227021437566,1894.44353936654,582.940975669747,1993.52269863994,4756.98973484971,1625.80541681503,2.10351801737238,2.15595263047068,2.03591860673025,3.2926912969197,0.36011540030052
