"","beta_chain_A","beta_chain_M","beta_chain_O","beta_chain_Al","rho_chain","omega1_chain","omega2_chain","k_chain","I0_chain_M","I0_chain_A","I0_chain_O","I0_chain_Al"
"13",2.12118853270155,1.27396753034905,2.61608184072536,2.92768238075603,0.794233238729465,0.477220245267974,0.338964811044303,1.16482249460194,97.3405089751833,12.7834099203922,0.0847204224083997,94.3904999879654
"14",2.84825451557237,1.3891058598199,3.38356093369216,4.06447941926981,0.919073808327705,0.45256954033246,0.142515098787948,0.462611046232014,107.135967911025,116.213437188054,5.20925385655345,33.0652364135688
"15",2.25633491176646,1.22570451763246,2.52749333273021,3.26410483042036,0.853016548714981,0.463112238705614,0.260496012727757,0.560417014667022,137.004862353348,90.7479531597689,16.2112363486924,42.4453464569975
"16",2.13963705258614,1.29262128104503,2.46345696506926,3.0726611645796,0.809926370157254,0.399711109305432,0.205240882721845,0.621373768364462,66.2172193884385,15.4231072748409,2.12950736388543,45.4820611538594
"17",2.69543678477872,1.25385365902992,3.11913114070922,3.79334973204667,0.907963404230569,0.475205256210512,0.457012866577497,0.516206299713347,200.593216010968,75.0165823953797,4.37728830307051,10.2428283395767
"18",3.42957588611254,1.43970933440773,3.88560233190679,4.48037936337188,0.973331448174413,0.434625875389651,0.247353852816779,0.441560211728255,42.4807963506504,205.540338494279,60.590055570837,25.6494575194576
"19",1.50078943431627,1.05091093660724,1.7725662337421,2.10738260468149,0.683917044833513,0.301365008894413,0.144745724393133,0.496052881937277,101.763957695113,54.3971332330457,2.32779114567983,92.3736617298264
"20",2.92362300405705,1.41461915897138,3.77466244639471,4.22076609797634,0.928206649214663,0.541616858914532,0.433873723034552,0.486179654479411,99.4475826810022,146.298907976926,0.165896087174784,45.7848835897611
"21",2.41876700560134,1.14334636196463,2.6360552897417,3.13797838072304,0.895325314247242,0.296420166717834,0.140031477552688,1.17681308048069,147.341386396176,108.448781279556,140.338974045414,38.1247600489532
"22",1.76887121813393,1.09385702556504,1.90569982113089,2.26241162036895,0.77199471351,0.343982005181753,0.235560726264514,0.819170814322169,224.330923203702,56.1383032785609,54.9010077916117,151.717054150652
"23",3.2160694258754,1.26981013413358,3.57042925770092,4.4779399363681,0.958333791855185,0.416868325066777,0.335379530823236,0.519342425046512,158.082937458322,150.530342163139,70.3853201844216,9.73627313633881
"24",2.07136312192455,1.22228897763632,2.25306489196368,2.95372706212599,0.787025419856186,0.397287000632681,0.295294432528701,0.66488456780156,126.187297678244,8.92418542654566,4.10629170091936,19.4818009901214
"25",1.50727996436784,0.967682008013954,1.82440959226466,1.99500857545307,0.679185089066779,0.340835690269556,0.119616012523845,0.768212627719501,359.497443232215,27.4201739187367,0.768340839447218,130.08548407681
"26",2.69939522443232,1.30366930240965,2.7029396743482,3.35474891219591,0.898471439472501,0.407815587492643,0.199088260295839,1.21654704971678,85.3583090067776,42.0493159472606,154.869423986043,68.304760367631
"27",2.70797064179929,1.30748321695767,2.9884641907711,3.61713493977936,0.909115804871439,0.453856614159158,0.178868767128974,0.514778639613456,137.331613356815,105.179041704737,47.5204355861886,138.401534177186
"28",2.47215008128386,1.23018027864806,2.83148040612162,3.17833173761171,0.897318774167003,0.445860043265128,0.435500506761154,1.13732820813454,91.2186302654767,127.624742858339,12.8021252409639,160.075996581562
"29",2.23704621171362,1.28337727727203,2.65815074164469,2.92454933243781,0.848715658906448,0.481296451981403,0.35360755656475,0.877621177009864,107.508042298952,104.996332612589,1.09107666937649,197.390924864757
"30",3.29307088068278,1.29042873964949,3.6988578355862,4.24601671611547,0.961564810199993,0.525771315196317,0.448971335815729,0.844139631999559,174.758804760941,145.918557603614,33.8815172507076,67.2037862121716
"31",2.61354083110153,1.2678831767542,2.96241873049821,3.50103491467675,0.898309106590803,0.40439893369378,0.206986671450385,1.21994456725571,109.086034633606,69.7791491663755,18.0764965625749,63.8639920564261
"32",2.03397081518129,1.25836632542376,2.54019553937324,3.16274683077983,0.791108651386749,0.496092517291418,0.20219658063733,1.15737105323016,149.955064853353,40.821029601929,0.181821086578678,54.3392574963639
"33",3.06361604377339,1.45860243459721,3.44045907471531,4.04119119839812,0.913497760617875,0.509399213150676,0.287151820670125,0.639899819460257,91.5221822287368,14.2866669242562,1.76582329124645,76.7823834864019
"34",3.09234485642917,1.42153551125977,3.76021787884559,4.00434895726281,0.942534467295899,0.519635339474343,0.469349495035466,0.735518253008306,50.5523407873843,130.374239337407,1.65642008358907,79.377975109436
"35",3.16912916162338,1.38226555222819,3.64724879720768,4.01334877377488,0.957514356834273,0.487251840185755,0.338721594299764,0.643430658567317,65.1817679612642,207.991257620021,26.8930134069875,183.546180722613
"36",3.27442162720749,1.27774450086452,3.70171055310616,4.23605667765627,0.964208089263886,0.460643046109718,0.230667785246999,0.921170873374258,153.730413624453,226.836479155622,49.038237699189,123.829309753505
"37",3.56738573843549,1.42573419608933,4.16718221916034,4.8278667769411,0.970800633627551,0.546885079276174,0.438169784573957,0.510544582440571,169.614967430589,223.158002568362,5.52882044755733,38.8831761725868
"38",2.66912386927368,1.21824362573843,3.0742944487535,3.4245613576474,0.901915290196989,0.436875558639745,0.384877857108404,0.794277970851934,140.72316425344,105.812280974837,3.79339753722682,205.967694169551
"39",3.50470520179811,1.51041574978112,4.12026635940173,5.13252071505494,0.97215309418667,0.44147422958041,0.205401422219426,1.40086402221755,75.9890316859644,197.63184916311,15.9431848659898,13.6910145179069
"40",1.62188295013048,1.12202893422596,1.84018895386102,2.1709865165864,0.740385650880359,0.359978395683564,0.275679135250726,1.06766211962832,40.7486048319413,115.441540361104,13.0002535437693,59.6226248528959
"41",2.30718397339159,1.1548780552162,2.49467289026139,2.88622722555603,0.854763425340493,0.396438071763373,0.246754405642645,0.509106537080951,256.308504567718,35.5675796596583,23.5229183129217,136.01222214625
"42",3.30696836876524,1.52263411472945,3.97404841156746,4.6786047201772,0.945884407481004,0.533149971856838,0.291083793744392,0.621683299596684,167.227503906253,92.8751198363893,1.67270373206804,38.3541160198026
"43",2.70250407082294,1.30118049563334,2.99908019601091,3.56958546193371,0.901173448787528,0.458865228775658,0.26919537485049,0.638979020391547,133.410255611091,51.4147250800325,15.7695548795798,55.9873858913836
"44",3.350367091866,1.45609030695202,3.86020933924158,4.56859021265705,0.966196130214626,0.54045051242717,0.412032634083902,0.668023641637485,57.705642857247,138.048123839687,14.8321217288812,30.7991888385749
"45",2.72014827622358,1.26800844801718,3.00628269753171,3.38841778794306,0.911913609382613,0.367181909578712,0.169249071159195,1.15738128217989,68.9801680149829,74.3939993593599,34.2636251877439,104.77343196153
"46",2.09012094911967,1.10898313185313,2.29569340966139,2.71234874630038,0.840964131638691,0.304435115398496,0.22581942158638,0.62170273496087,176.823808878943,97.1761248608239,31.2272711754407,85.3477208861433
"47",2.8724922098337,1.26986076073698,3.54030881935222,3.88240467299717,0.926461589582142,0.547336569497228,0.42197024848836,0.518593264483676,231.890638604376,82.428806811758,0.615473793869779,117.231407782537
"48",3.30784297089827,1.39174784103051,4.15077983775972,4.37828506748973,0.96130561447469,0.538136801158681,0.509507828606072,0.632309038083035,129.204459089326,161.492174313901,0.359110194579938,70.5388434089601
"49",3.51787454818082,1.44725905147876,4.07068397646934,5.05472836472364,0.970101130407858,0.4704889497162,0.192925150412638,0.867516781489405,56.6608224075573,117.95074527757,20.4546205803841,17.707466218188
"50",2.6809304894415,1.35197007886423,3.00001075438619,4.17891781276145,0.897977697544078,0.39023373310684,0.220951980460907,0.7463609588139,100.893908161865,24.7922079687639,12.1669963995311,1.96891075001488
"51",2.66504902704596,1.25704306795912,3.10892297191652,3.78887852037374,0.909162836884439,0.418335726180545,0.16440219807163,0.447709904423598,174.194113715259,195.262218755757,16.9198898522598,31.5189985656415
"52",2.71742280670909,1.24019742536305,3.1758446242372,3.54313441651678,0.913606787932073,0.397666925065264,0.209956599621081,0.761040091724595,142.148922899561,102.941205085282,8.85116608653538,66.3582216952193
"53",2.50290665840115,1.30584963638307,2.9878265959708,3.39517755140284,0.893357250297552,0.504358547843886,0.34770234513709,0.526348876286842,189.181035876092,210.476013930034,5.96266037821012,213.810859536494
"54",2.9290099605988,1.37443297702673,3.36388462285962,4.11411952116311,0.921476508873738,0.525402047918649,0.407336054077005,0.548352835833275,98.3222986422331,78.6039908635456,4.72970154140891,45.1353649799769
"55",2.49546614675913,1.18991911660467,2.85563117164239,3.15247890960753,0.901765683171597,0.371978638759305,0.225473687186247,1.14056005365932,142.479981205255,158.558916448315,47.3285342272147,197.541975110481
"56",2.55513417091517,1.25626641171753,2.87853610638888,3.3702358403434,0.905399418305928,0.395454749461112,0.306318014920494,0.613741013138487,111.293618360314,137.573305834884,41.2703942710911,87.2128983558682
"57",3.60179529903882,1.41096400778344,4.30277543698479,4.84657475725089,0.974334387345127,0.554046368048527,0.420601036288778,0.509834142245774,159.124092249198,149.101761209898,3.28108453577869,31.1057883913869
"58",2.47996931157668,1.22184352355371,2.59649044335301,3.13121345760169,0.879088173646234,0.336717478865559,0.289470683304629,1.97530474064369,130.370151447672,35.7126867974756,62.4153580239228,83.6451922498245
"59",2.98849370655904,1.33202412503198,3.68635255638644,4.47918740822985,0.930782048815479,0.509830643187967,0.297239402694725,0.666203171969318,312.863542760785,132.435815441916,2.49327130769858,55.532598433241
"60",2.71857172580254,1.34653534405816,3.38362906809453,3.70757033727092,0.876877741555784,0.536347172996763,0.446181290075653,0.645719776354736,160.873366526443,10.3937209790396,0.0610526272967433,103.835739825908
"61",2.38608125038805,1.25756055104583,2.63830770586937,3.26963219393317,0.882719978946141,0.452019157165946,0.33097029933049,0.489930140926694,139.324118744987,316.183393872761,42.4531168022572,96.2504475052851
"62",3.15378170268829,1.32105116359211,3.25975374840106,4.21646767750283,0.941677875760063,0.42824790948607,0.192246549054154,0.904849840709259,73.5948447979675,81.3773356349298,121.739308173893,47.7701696118737
"63",2.38917146735925,1.23726083567852,3.08718557967401,3.36679677439953,0.878462344905912,0.495019408069511,0.448064796156865,0.827877353568752,122.218566726747,119.429606714553,0.180580328069868,74.4858531860597
"64",3.55358523389216,1.39601899464444,3.71207049195885,4.60579145065955,0.953504991308038,0.490773365099381,0.204905427770978,1.01186946276505,160.584803507772,25.197315841917,37.2828157569038,47.6331830444259
"65",2.88173193060403,1.44823621846744,3.64505038883024,4.20942373637883,0.908677827684659,0.548935831468658,0.499764697114824,0.71536297714068,80.5473177911975,42.7495304875706,0.121089255462661,32.9799832707944
"66",2.58383973194757,1.26596313717715,3.16795301397919,3.504723718545,0.886700200679684,0.517547169391792,0.43245929261883,0.699639843966057,247.029528820911,69.0953607922007,0.241042855851389,86.4817823862895
"67",3.07120011764373,1.30559379606171,3.52953064216919,4.20999178757192,0.937712023266325,0.47577001247186,0.407514172762017,0.783217433330648,135.801647357629,63.538132847288,7.78185317361348,18.0431663588557
"68",3.26547578849906,1.42219068836949,3.78794437202159,4.51541917188271,0.930000087035455,0.545908229663422,0.171305851054187,1.23943467712482,62.4612301919071,12.1340004301209,0.973961906670699,39.6343267614761
"69",2.55149440534682,1.2652920662678,2.83299232720393,3.72711818641899,0.876341117899547,0.40457264185097,0.135236685392077,0.990180759933777,167.414838844519,48.1904905205413,7.58577625775363,9.54937980439028
"70",2.50998684194315,1.22704330368525,2.78053980295198,3.28130959653633,0.861057230435918,0.414605582916277,0.252625299275457,0.837154265990623,275.489378906891,11.8449162559447,2.89192319384693,75.2183902292802
"71",2.4559052796041,1.25808635544895,2.65767152526094,3.25575121601037,0.879925793866688,0.352396272342302,0.10845184490143,1.69720356045902,41.601080959877,67.3079949912425,36.1510483028888,79.6877801857932
"72",2.30260133741983,1.201148471099,2.55202976688218,3.23386630651044,0.872092860315555,0.38647872080474,0.17526614460035,0.831177871261348,147.624593899602,194.962867206563,87.0813383269953,26.6084554858777
"73",2.96028098100449,1.35636145966361,3.50504609645748,4.33199421674526,0.918144181437337,0.440856129091119,0.250779501280306,0.490110866210888,81.0488416062522,37.231365282749,1.58872005916668,21.0705510300283
"74",1.79547299197456,1.16843592577774,2.07202534883389,2.36765500728993,0.769949609183092,0.390040029067904,0.226680556685147,0.586806799803823,81.7183263862816,79.693237443917,6.47616801843326,197.157246403444
"75",3.02296535828045,1.45858917939079,3.4293297427901,4.97891464910127,0.929255334082016,0.463675346673949,0.189119257569234,0.731270371832789,77.8475814656305,81.0082944242074,16.5751857462819,4.92949557058902
"76",2.30672297228897,1.36740785629894,3.40048844322615,3.43404802580166,0.833154926863359,0.539185524788386,0.392773674755173,1.57362661234344,116.912019927679,63.1885550535076,8.89597784665728e-05,110.463153519227
"77",2.24659657891862,1.18449721972454,2.46685511899011,3.13654124896164,0.86770168387983,0.364068090015762,0.353837889629235,0.654714742499296,116.704871243428,89.0488467665879,48.0999731516683,22.2546631110428
"78",2.54101923627006,1.26684290812594,2.74735929698209,3.40064790423106,0.886553247034671,0.419760655123449,0.210556313895209,0.691841264510124,94.7557790324065,67.5579420700704,29.1976780336394,96.8103902143447
"79",2.20584200526119,1.13979422228071,2.62161220460628,3.22719365756633,0.839164696782321,0.368435152686383,0.215291338793193,1.06761279363117,214.831337384353,74.4232113639239,1.60548313519159,24.8189281909818
"80",2.49535347122514,1.28089621941824,2.98839099872552,3.18545115809498,0.887856794930087,0.378941610967338,0.136282570333197,1.24044258258444,65.1313508090596,65.3223763090773,4.06504761676473,156.290208217802
"81",1.71190005750136,1.08834184040951,2.09578477276419,2.29589585539122,0.749320325584464,0.335185250401652,0.204050329587772,0.58435702974103,127.217038592549,90.6810803027518,0.739889864130319,118.727845813272
"82",2.76156926096278,1.22309978227826,3.35671655211394,3.9526403250959,0.930808804781451,0.418691365522395,0.13179265470027,0.677373262509471,172.378201879884,266.10448100705,12.7148027085284,7.31623698681784
"83",2.73917988147049,1.2223717575914,2.8888013645299,3.65846110531521,0.910212220491322,0.356491555695472,0.108473130870369,0.674230942893881,130.104979820268,40.7412478356176,95.8987686572787,48.3010659068206
"84",2.80961301202798,1.27945023280871,3.04938126755549,3.7187629560265,0.907548076259323,0.430184337724519,0.287867147215176,0.531469669511782,100.444590747123,29.391327352304,22.7610781908015,38.9451896007964
"85",2.75560956668502,1.2985235385451,3.27930845205041,4.2058387376909,0.909325261112607,0.463931879260007,0.235326654806504,0.62776972229094,142.158016054876,74.0517614558084,3.21804649888302,9.96626290919558
"86",2.67436326037274,1.31334571341187,3.53797703744866,3.73580769150548,0.890059344105306,0.542096339024865,0.501770285789103,0.170610680356843,139.391690512323,54.1620317806602,0.00946804660910685,54.3668930431072
"87",3.78851205219621,1.56209883337887,4.00782252678478,4.87240040424579,0.972713105787979,0.521963311831233,0.391994532300458,0.708938684795776,44.4057616006463,31.7203605923933,29.3559375043485,62.4591956355481
"88",2.65682248948528,1.32174107180336,3.17383912355081,3.73433032385681,0.901554761910855,0.501337090019452,0.451811223007964,0.740449189970097,89.4101855568972,60.6607805674863,0.522820483835349,16.3165067134157
"89",2.70401964990121,1.2432432673341,2.95294895692392,3.45474944461475,0.917584751742074,0.404633089217978,0.277641790978944,0.366627759100618,132.910612696576,126.697598370178,100.237060210072,78.7355082415791
"90",2.76293265327965,1.30587578930562,2.93920673325348,3.96174164038207,0.914522721856676,0.418980537586393,0.295997337080616,1.14603316142728,96.0913158916271,68.5164426094336,87.6858763456972,13.7458218755155
"91",2.35649217319436,1.3007527705395,2.67058575091833,3.26292280220413,0.868907689836419,0.439861310231102,0.2179158270338,1.10434151004477,68.8468336663244,156.284300112065,21.6656935606689,101.01752515353
"92",2.52927564514562,1.16404676384013,2.56311793877277,2.90186970714565,0.895638258834848,0.399846182912628,0.231932882612821,0.940600288818398,142.846624354131,122.736850918013,262.737320523717,215.110044412209
"93",2.84664791536578,1.30375332067228,3.16208303444572,3.99403314027798,0.930532462243155,0.493979275336794,0.385951970664583,0.96021085801168,133.925071490386,198.978624893708,63.7017640286375,25.7644828470933
"94",3.19998694242089,1.41929842977617,3.52407328039614,4.61800515517965,0.951191740373554,0.452483249245751,0.148826358911753,0.958411275142879,62.1702115501571,124.77013432859,70.6122316439406,23.7059585777663
"95",2.79487883108232,1.22636289752724,3.47114679930395,3.80684500175588,0.911680651109796,0.476619754198126,0.513359647942471,1.13394605891046,234.17829554456,42.9166103612603,0.29441932967428,48.9179412468268
"96",1.65602943510798,1.08741431702801,1.83622405340211,2.25848398438666,0.700831254138139,0.39226439751291,0.243657198291642,1.53549576278067,145.655203319669,13.6754503939199,3.52094367185469,62.2645062828973
"97",2.69981772143505,1.28883092107347,2.781341084488,3.56799935419485,0.902650041362518,0.395211234402713,0.0876719517968833,0.573393915598101,136.663040250447,42.5536713122731,167.44384454619,36.7886007481697
"98",2.74442940570188,1.22880010975405,3.06105991345854,3.8459572267812,0.907293023546888,0.491015994192615,0.415047761334561,0.476928529554814,159.737630230094,54.9573749694012,7.06036817730524,20.8843546796559
"99",2.88725538174216,1.37228033585051,3.37222196739263,3.84945989397864,0.913612048792878,0.474890809819773,0.344163678397429,0.617772036651212,89.6681968245315,51.840676993732,2.50076810733458,103.138549114665
"100",3.62302460510744,1.47501351205868,4.63114793254172,5.02210931776271,0.946661715453313,0.601972043526126,0.587174503367314,0.654733648317786,77.9037953044282,9.71243261935091,0.00612839445623483,27.0492667998825
"101",2.71460205599795,1.31380972734064,3.82775880787365,3.68438717622308,0.882656870640551,0.53900656336479,0.48107846756313,0.365263183416993,173.098382273318,36.3801251636739,0.000195356302416089,125.291543445811
"102",3.03742957298733,1.38706454947659,3.84948610833034,4.20353304376849,0.929877918891722,0.557980403982245,0.531567176918033,0.57706740505937,133.126872584602,90.0422359345237,0.173821495145745,48.3529221075942
"103",2.73360743609206,1.3406469229991,3.73490112485098,3.77145918996692,0.897738133176748,0.550171838798859,0.508178569791021,0.221982771222955,168.468152485854,28.3374125462946,0.000709473463218824,31.111289155182
"104",2.77673912878963,1.43175169349985,3.02407716105816,3.84774891891286,0.909055475232923,0.412515010142276,0.0837879848110336,1.5429604978838,79.6804522267963,69.849727223286,36.6821298151968,69.0284266337942
"105",2.87231151201224,1.26238305972362,3.13970844068829,3.87655399349031,0.928344535663683,0.421219627235793,0.196929988139449,0.827884479852086,215.570615066822,85.1218653089734,55.1985850747454,31.6813672912011
"106",2.26661400955869,1.17910370364163,2.48568563698028,3.12493000275886,0.868831837186644,0.370698231768571,0.358268853540063,0.682206223018485,116.251517640412,100.027503534809,52.7065494987974,22.1193312735568
"107",2.55233833859488,1.3034503712096,3.02557035983346,3.6995980488754,0.881685727000858,0.481720515166556,0.308394548037442,0.656359443225572,235.039168829103,64.0053306601921,2.36330555108695,44.6429104810767
"108",2.3681163965863,1.22662147835372,2.8531295392651,3.59655819783251,0.881495862248718,0.418378038441909,0.405470320501615,0.612946308777966,161.313604695848,198.270161747192,6.2587768931279,10.9414975276038
"109",2.09647610302513,1.11810553688524,2.30323758509422,2.79598722988268,0.842759535247161,0.358370957531115,0.181971138275658,0.453006223026991,187.656812100274,117.112029919177,52.8689466778583,76.2059235828613
"110",2.56625554178522,1.28040479489886,3.0008839957265,3.3280318503539,0.897151155708484,0.462233204700712,0.369765714941738,0.592325872873169,103.282883568604,154.886387813189,4.04638797311854,61.3797242905056
"111",2.42691304890756,1.27246658841827,2.90962258419784,3.26111914713386,0.859543323212555,0.501048219099531,0.234467251764981,0.704426054197309,131.7437227166,25.2518694615517,0.659046185495588,100.959965082717
"112",3.15189442889583,1.51140247660459,3.78507500478292,4.53544720083896,0.928416630659603,0.532758729208962,0.367102864749868,1.18036622309909,47.5850164079228,58.7821523172612,0.698388820315402,17.9724927847333
"113",2.27054378674036,1.24043282218878,2.64919716280501,2.9224328407215,0.862761949417669,0.383255228084854,0.212603151609697,1.01228284129158,83.8610351103351,98.9573365113688,10.7385007169957,149.589620833128
"114",2.60548910114336,1.21165523608925,3.16956046092712,3.65837838034353,0.904375961413293,0.491164114920687,0.436890956209651,0.98317959051884,167.96038084393,115.161375841322,2.52563939207426,37.5027972591112
"115",2.258403188924,1.17673447602561,2.54445764621712,3.24227242304566,0.861271288816336,0.351271336492622,0.078846726349743,0.567694393391087,194.36378468473,128.009455885006,25.4032172307722,19.0910531486947
"116",2.83472782216064,1.29512145762255,3.07458387924337,4.31084308490535,0.911050396802888,0.382060166600438,0.27465508559316,0.861031367175075,84.3636271377939,14.5831829366005,20.486293197768,1.86056878207694
"117",3.02167400158252,1.39974575626933,3.61629114877697,3.84956734436725,0.934766964876609,0.544134129628103,0.480466934798104,0.412226783543901,86.0235029586679,107.276605245668,0.834342168852655,124.992940232903
"118",2.85417033346621,1.26089543941648,3.34947952666607,4.21142457232434,0.924004986902023,0.439540199097878,0.241086803331412,0.62663113866301,200.736270371887,136.47203517125,10.8986294958844,12.7435266732936
"119",2.77849734098056,1.36659320236626,2.93462362198429,3.63629691588007,0.911362319161715,0.441281871866722,0.335215782053159,0.491802212830852,40.0784333811912,37.6006671562387,55.4139294419292,23.1831404383948
"120",2.64106583897333,1.26725263844705,3.06642516668332,3.47514149222716,0.897351066475179,0.454681716995679,0.465014016663763,1.13677900898189,167.051680214423,39.443534132718,1.72139390163183,47.7450945495807
"121",2.14344895867191,1.25778001789819,2.64709515766431,3.06731892234974,0.835171757847792,0.470892089272857,0.381448740518398,1.02308636952575,174.332019169702,105.060355048131,0.412685493710955,98.8710515014597
"122",2.73298931505725,1.30748486263727,3.0121526501527,3.67702200124733,0.903156166642094,0.485917036298629,0.289155861950185,0.648466248225241,129.225152123247,62.0762623041722,11.6720690696488,57.4759676000226
"123",2.02118890173778,1.1895976662295,2.20015465002141,2.89093223352072,0.783511169641074,0.450141452269295,0.266369301474964,1.53506187057898,132.211541898484,14.9594060208179,6.03040327475341,55.3765250408171
"124",2.53270574901466,1.31927420165974,2.92777773358176,4.04173831077286,0.871716477362673,0.408119641955409,0.158516941950483,0.467632319348994,139.778945737216,51.0357814592743,3.13201483931796,5.66136154114787
"125",2.22324960736792,1.26804567443638,2.84633411407207,3.22015538754183,0.849780232674818,0.455873749673179,0.39572023633546,0.475041262789174,91.330389744104,171.353831878807,0.211305538290984,57.553602114817
"126",3.10509035369439,1.27798419020888,3.51567606118938,4.42981071158899,0.955230831298425,0.416727463840568,0.336279044021644,0.520752825956548,175.638999193814,153.451659885647,74.4694979744507,8.93720438351422
"127",2.47927357383651,1.32721694082962,2.75002869839231,3.22062516003137,0.887846564549064,0.465282932906423,0.274117191679916,0.533500944680365,79.8785084846882,138.316727898072,34.1863011391865,163.683336944483
"128",3.11772458588645,1.37030338980426,3.61595981902505,4.23820472031518,0.938939279952512,0.504673704321157,0.464406852685936,0.607685767793757,60.5877220343587,54.1147431624786,4.43998484335583,55.0385234672545
"129",2.3254819930483,1.24917838458351,2.711706037922,3.22399367877568,0.882702679933555,0.443575800267766,0.285081092432703,0.534886749614914,137.864529519643,326.837764658826,33.95201398538,88.9921327551093
"130",2.7045187838945,1.29445415915104,2.93760824962152,3.78239489035891,0.913992571609193,0.439540938980463,0.275319379788408,0.809114535784327,144.770827986334,218.537355024685,97.5720167408055,35.7069193115748
"131",2.48823606181392,1.30481664615184,2.76766487598666,3.1993805962422,0.87953639874231,0.376719909062777,0.174684922295724,0.39914357922861,47.0138255454397,34.8863600824349,16.1031076361522,88.918824483313
"132",3.36357562531049,1.41703156765158,3.84393163334882,4.67739383931054,0.933167815914199,0.585292143800677,0.419686823311524,0.646089090823008,149.05704750171,13.7704443599981,0.429244755853219,22.6535272431819
"133",2.96342587658896,1.21532955523498,3.23909757218535,4.10695981864997,0.923664662171839,0.379706220657174,0.219388931684823,0.819177772723999,197.598785393097,22.9599023056183,18.6514935686457,7.14186250460247
"134",2.76128495827985,1.28946643840398,3.77865204165705,3.83881502685677,0.89286547104148,0.542636787800999,0.523858768865994,0.186271611871439,274.112345647881,30.2798747173531,0.000558033579284807,35.3964719159698
"135",3.59091980206095,1.41325439668115,4.24427457190657,4.68764531724397,0.976043984500914,0.567173038009468,0.378545998340307,0.595278976672626,174.272612002533,132.484840188089,4.01936335451914,28.474420042711
"136",3.08659920456527,1.44362177758464,3.11050019681863,3.90904523350817,0.935516089621998,0.471784917669599,0.27253361232434,1.3079663407084,53.7450712140819,72.8809319815584,122.184644233283,42.4044161544483
"137",2.41264840079228,1.22308722183582,2.94093870361951,3.37927992342021,0.878985039240472,0.497908431437326,0.423671591196442,0.372620090353559,201.593063606512,142.159795544447,0.953007414331585,51.0159470211828
"138",3.40920838323188,1.39777101125717,3.74871999074051,4.34161206676137,0.943982977184098,0.567201627348792,0.409778713610592,0.493310473087412,212.133752242011,19.1669894946469,2.62143775284572,73.8827784531807
"139",2.39306302696938,1.33246019410239,3.10740670687247,3.45513058610792,0.841192132085934,0.55376891243929,0.391585073382863,0.54547948849733,176.542804668254,21.8860375618192,0.0155760650556973,67.570310244731
"140",2.44919540751453,1.32130286178301,3.10747324203573,3.45955662355129,0.862961903774865,0.529980803156178,0.422631314726534,0.327056065779685,127.939691944319,46.9687066821955,0.0497597636205046,67.4877740912535
"141",2.53568386309587,1.22869263584955,2.82710016772327,3.47836793810353,0.907935909585121,0.433889930200434,0.259206900737562,0.755198727853918,131.594794806592,192.268123101695,98.6641271477933,81.1886440625893
