"","M_fit_M","A_fit_M","O_fit_M","Al_fit_M","T_M_fit_M","T_A_fit_M","T_O_fit_M","T_Al_fit_M","total_M","total_rep_M","M_R0_M","A_R0_M","O_R0_M","Al_R0_M","pPCR_M","M_fit_L","A_fit_L","O_fit_L","Al_fit_L","T_M_fit_L","T_A_fit_L","T_O_fit_L","T_Al_fit_L","total_L","total_rep_L","M_R0_L","A_R0_L","O_R0_L","Al_R0_L","pPCR_L","M_fit_U","A_fit_U","O_fit_U","Al_fit_U","T_M_fit_U","T_A_fit_U","T_O_fit_U","T_Al_fit_U","total_U","total_rep_U","M_R0_U","A_R0_U","O_R0_U","Al_R0_U","pPCR_U"
"11",0,0.274108425294776,60.4624725642044,0,0,1.27490365377027,249.72151798169,0,250.99642163546,60.7365809894992,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0365844317146011,19.9804981926554,0,0,0.113210961121532,63.2881841527434,0,63.4426830129342,21.794971181183,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.06366907524719,164.158122164685,0,0,5.52569570299071,558.968998666029,0,560.868415887731,164.324911700151,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"12",0,0.290333139037854,62.2750764893003,0,0,1.34902035696185,257.320008775314,0,258.669029132275,62.5654096283381,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0394294193342591,20.7122871071363,0,0,0.121883697772812,65.4925336260351,0,65.6580680161747,22.6091626578125,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.1215092616746,167.802316664493,0,0,5.82588136437139,573.860961890597,0,575.874659398158,167.98027622504,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"13",0,0.307519761252627,64.137362666603,0,0,1.42746452770409,265.130122598132,0,266.557587125836,64.4448824278556,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0424940378185028,21.4692292982866,0,0,0.131215853222145,67.7688743178719,0,67.9462252805686,23.4521656466241,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.18242838036649,171.510186028265,0,0,6.14202988855633,589.097135965887,0,591.231892154337,171.700055565672,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"14",0,0.325734578965294,66.0535167880401,0,0,1.51053324159223,273.169318464809,0,274.679851706401,66.3792513670054,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0457960710465106,22.2530222642461,0,0,0.141260186449795,70.1223015481177,0,70.3123092676583,24.3259103663309,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.24662453837053,175.291317835109,0,0,6.47516794796462,604.712581862754,0,606.97563398473,175.493890802683,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"15",0,0.345044103777143,68.0265136087569,0,0,1.5985234116402,281.450108862745,0,283.048632274386,68.3715577125341,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0493543014642135,23.0650291887739,0,0,0.152072282286967,72.5567926461828,0,72.7603588916038,25.2319723540421,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.31429051555882,179.151383711976,0,0,6.82629433005723,620.730196443159,0,623.129242010636,179.367508569983,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"16",0,0.365517107259507,70.0587569377209,0,0,1.69174135697354,289.982678939253,0,291.674420296227,70.4242740449805,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0531887893807336,23.9064705829312,0,0,0.163711409487961,75.075826375322,0,75.2939180590888,26.1717794788147,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.3856218570206,183.094135867929,0,0,7.19642194162443,637.197265754192,0,639.710273220004,183.324718783087,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"17",0,0.387225721640189,72.1523959395247,0,0,1.79050793760343,298.776182017963,0,300.566689955567,72.5396216611649,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0573210668536757,24.7785125864526,0,0,0.176241111579569,77.6826895936288,0,77.9163430136866,27.1467074371531,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.460820996768,187.122414095459,0,0,7.58659919996837,654.21075080746,0,656.733621247196,187.368422348277,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"18",0,0.410246117839963,74.3094830818108,0,0,1.8951616744547,307.839392735808,0,309.734554410263,74.7197291996508,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0617742972175139,25.6823157829885,0,0,0.189729659363659,80.3806300486462,0,80.6309556410163,28.1581328051242,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.54009946008881,191.238593164091,0,0,7.99792155941132,671.678533480183,0,674.32831556833,191.501059010867,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"19",0,0.434658997280435,76.5320542523952,0,0,2.00606098467735,317.181029101983,0,319.187090086661,76.9667132496757,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0665734231248055,26.6190624878236,0,0,0.204250484496019,83.1729335866226,0,83.4411211442248,29.2074627409923,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.62367945194165,195.444839099,0,0,8.43153967798202,689.613589362397,0,692.423166828538,195.7248640026,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"20",0,0.460549967725678,78.8221683736001,0,0,2.12358585905654,326.809918401424,0,328.933504260481,79.2827183413258,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0717453142953748,27.5899632126549,0,0,0.219882622132567,86.0629647413765,0,86.3502890120711,30.2961423460858,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.71179471605416,199.743255613188,0,0,8.88866389630382,708.028831399449,0,711.007858982018,200.042014854599,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"21",0,0.488009923127938,81.181928764912,0,0,2.24813954718868,336.735083917145,0,338.983223464334,81.66993868804,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.077318922407629,28.6416207375281,0,0,0.236711119659678,89.0541888290826,0,89.3620155903152,31.4256694089552,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.8046915615198,204.135907689282,0,0,9.37056955194849,726.937313243418,0,730.096030305092,204.454655245417,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"22",0,0.517135383103445,83.6134944326427,0,0,2.38015005011385,346.96579193183,0,349.345941981944,84.1306298157461,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0833254433381186,29.751015881328,0,0,0.25482755142317,92.1501848654761,0,92.4799773691043,32.5975934572069,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,1.90262943055678,208.624890760681,0,0,9.87859990788561,746.352342508215,0,749.701608593443,208.964964620271,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"23",0,0.548028876453732,86.1190869081394,0,0,2.52007179705058,357.511579331451,0,360.031651128501,86.6671157845931,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0897984966380782,30.9034219727804,0,0,0.274330482718115,95.3546542606561,0,95.7079802413086,33.8135241108881,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.0058819434396,213.212317163723,0,0,10.4141715411136,766.287546006115,0,769.838878240537,213.575144871595,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"24",0,0.580799314543601,88.7009945201919,0,0,2.66838729962226,368.38227355843,0,371.050660858052,89.2817938347355,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.0967743057015978,32.1005089972315,0,0,0.295325981922085,98.6714281411441,0,99.0499672325246,35.0751314282549,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.11473737631449,217.900341905959,0,0,10.9787768820053,786.756847968866,0,790.522460664408,218.287446631918,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"25",0,0.61556239333493,91.3615760120199,0,0,2.82560887485839,379.588004812147,0,382.413613687005,91.9771384053548,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.104291915164891,33.344009187179,0,0,0.317928353180673,102.104471636642,0,102.510023342474,36.3841484355532,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.22949964485068,222.691166573417,0,0,11.5739891468232,807.77459402676,0,811.76744191499,223.104173521983,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"26",0,0.652441042395403,94.103262932477,0,0,2.99228064073686,391.139219524516,0,394.131500165252,94.7557039748724,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.112393389480777,34.635723627027,0,0,0.342260503858004,105.657891384864,0,106.092383731293,37.7423771989337,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.35048940039342,227.587026118678,0,0,12.2014681610644,829.355446299657,0,833.589267895133,228.027669188713,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"27",0,0.691565864445715,96.9285625979548,0,0,3.1689804511928,403.046692289738,0,406.215672740931,97.6201284624005,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.121124056791963,35.9775238159822,0,0,0.36845472393641,109.335939418886,0,110.148229917159,39.1516875637035,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.47804429957751,232.590213841307,0,0,12.8629617680583,851.514444631215,0,856.003810451333,233.060343169857,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"28",0,0.733075593182509,99.8400604203941,0,0,3.35632181742674,415.321532616566,0,418.677854433993,100.573136013577,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.130532760761743,37.3713505156114,0,0,0.396653668078258,113.143016950081,0,114.356381015407,40.6140192224205,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.61252016253802,237.703075761335,0,0,13.560311503316,874.267114948902,0,879.027479773805,238.204665505922,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"29",0,0.777117668658986,102.840422270739,0,0,3.55495649252163,427.975199406482,0,431.530155899004,103.617539939398,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.1406721719073,38.8192213517556,0,0,0.427010709421366,117.083683135042,0,118.994178346638,42.1313911723674,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.75429279014614,242.927986597695,0,0,14.2954623433599,899.208873307429,0,902.677104915414,243.463142723982,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"30",0,0.823848774744112,105.93239722463,0,0,3.76557682982099,441.019513881173,0,444.785090710994,106.756245999374,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.151598996548225,40.323234904416,0,0,0.459690827041865,121.126786486861,0,123.935579991519,43.7059022001102,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,2.90375847504051,248.267383553312,0,0,15.0704652831637,925.594059160312,0,928.013600561347,248.838353172037,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"31",0,0.873435351529693,109.118820796897,0,0,3.98891800722962,454.466668894062,0,458.455586901292,109.992256148427,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.163374349245739,41.8855690960603,0,0,0.494871851603425,125.309701437537,0,129.084884714677,45.3397243573722,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,3.06133357955895,253.723772791096,0,0,15.8874752112857,952.750753798841,0,955.338051990686,254.33295378908,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"32",0,0.926054250611417,112.402617179382,0,0,4.22576075171875,468.3292377511,0,472.554998502818,113.328671429994,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.17606414246042,43.5084819155066,0,0,0.532745371650078,129.638198095805,0,134.450975659267,47.0351127998294,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,3.2274571442688,259.309045704231,0,0,16.7487636517718,980.701356796639,0,983.468033243192,259.963672149006,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"33",0,0.98189350538253,115.786801136439,0,0,4.47693490980169,482.620189553415,0,487.097124463217,116.768694641821,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.189739337529778,45.1943238584778,0,0,0.573517176076425,134.117379910485,0,140.043136459976,48.7944198515683,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,3.40259375973517,265.021761984657,0,0,17.6567345548189,1009.468897765,0,1012.42737912206,265.720067884893,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"34",0,1.04115292634543,119.274481661463,0,0,4.74332192463129,497.35290161336,0,502.096223537991,120.315634587808,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.204476420192713,46.9455387334806,0,0,0.617408920199833,138.752532309186,0,145.871045095108,50.6200911363437,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,3.58723309779982,270.859900183146,0,0,18.6139218031151,1039.07703846824,0,1042.24061127619,271.604801005597,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
"35",0,1.10404487182932,122.868865994866,0,0,5.02585836480266,512.541174187246,0,517.567032552048,123.972910866696,1.38682613869937,1.50286506397395,1.23561706251233,2.2352467837437,1,0,0.220082129315755,48.7646611367737,0,0,0.664659513614799,143.549123762933,0,151.944779429068,52.514667925165,1.20543744697091,1.40229786136864,1.17186339844542,1.99541280393751,1,0,3.78189055207657,276.82621341642,0,0,19.6229922912904,1069.55012586599,0,1072.9329950825,277.620819656941,1.55391402163823,1.61069375275878,1.28858025643021,2.49251232104312,1
